gridmet_id,fbfm40_code,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,fbfm40_group
fire_00664,102.0,9301.0,331.0,303.0,0.0,2270.0,123.0,grass
fire_00665,163.0,9302.0,141.0,124.0,45.0,2271.0,104.0,timber_understory
fire_00666,102.0,7980.0,121.0,104.0,25.0,2960.0,102.0,grass
fire_00667,101.0,7987.0,314.0,306.0,0.0,2967.0,121.0,grass
fire_00668,145.0,7105.0,251.0,217.0,0.0,2105.0,115.0,shrub
fire_00669,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00670,161.0,7044.0,140.0,119.0,35.0,2044.0,104.0,timber_understory
fire_00671,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_00672,102.0,7980.0,139.0,111.0,35.0,2960.0,103.0,grass
fire_00673,102.0,7129.0,338.0,303.0,0.0,2129.0,123.0,grass
fire_00674,102.0,9828.0,341.0,302.0,0.0,2279.0,124.0,grass
fire_00675,121.0,7105.0,231.0,215.0,0.0,2098.0,111.0,grass_shrub
fire_00676,102.0,9301.0,342.0,304.0,0.0,2270.0,125.0,grass
fire_00677,122.0,9337.0,241.0,215.0,0.0,2270.0,114.0,grass_shrub
fire_00678,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00679,122.0,9337.0,230.0,213.0,0.0,2270.0,113.0,grass_shrub
fire_00680,121.0,7110.0,355.0,303.0,0.0,2110.0,115.0,grass_shrub
fire_00681,102.0,7934.0,335.0,303.0,0.0,2911.0,123.0,grass
fire_00682,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00683,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00684,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00685,188.0,7028.0,155.0,127.0,55.0,2028.0,105.0,timber_litter
fire_00686,122.0,7110.0,229.0,217.0,0.0,2110.0,112.0,grass_shrub
fire_00687,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00688,122.0,7092.0,226.0,222.0,0.0,2092.0,112.0,grass_shrub
fire_00689,102.0,9301.0,338.0,302.0,0.0,2270.0,123.0,grass
fire_00690,102.0,7967.0,355.0,303.0,0.0,2967.0,125.0,grass
fire_00691,102.0,9301.0,351.0,303.0,0.0,2270.0,125.0,grass
fire_00692,141.0,7110.0,239.0,212.0,0.0,2110.0,115.0,shrub
fire_00693,102.0,7123.0,350.0,302.0,0.0,2123.0,125.0,grass
fire_00694,145.0,7110.0,241.0,212.0,0.0,2110.0,114.0,shrub
fire_00695,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00696,182.0,7910.0,13.0,13.0,35.0,2913.0,13.0,timber_litter
fire_00697,99.0,9246.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_00698,99.0,9213.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_00699,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00700,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_00701,121.0,9301.0,325.0,303.0,0.0,2917.0,17.0,grass_shrub
fire_00702,123.0,7113.0,133.0,111.0,35.0,2113.0,103.0,grass_shrub
fire_00703,142.0,7080.0,227.0,214.0,0.0,2080.0,112.0,shrub
fire_00704,102.0,9301.0,337.0,303.0,0.0,2270.0,123.0,grass
fire_00705,102.0,7082.0,225.0,203.0,0.0,2082.0,112.0,grass
fire_00706,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00707,102.0,7986.0,327.0,304.0,0.0,2966.0,122.0,grass
fire_00708,102.0,9301.0,349.0,303.0,0.0,2270.0,124.0,grass
fire_00709,102.0,7080.0,226.0,201.0,0.0,2080.0,113.0,grass
fire_00710,122.0,7092.0,242.0,217.0,0.0,2092.0,114.0,grass_shrub
fire_00711,102.0,9301.0,335.0,303.0,0.0,2270.0,123.0,grass
fire_00712,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00713,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00714,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_00715,102.0,9336.0,227.0,203.0,0.0,2282.0,112.0,grass
fire_00716,122.0,9011.0,352.0,304.0,0.0,2225.0,125.0,grass_shrub
fire_00717,102.0,9301.0,331.0,303.0,0.0,2270.0,123.0,grass
fire_00718,165.0,7043.0,170.0,126.0,75.0,2043.0,107.0,timber_understory
fire_00719,122.0,7017.0,128.0,113.0,25.0,2017.0,102.0,grass_shrub
fire_00720,145.0,7105.0,249.0,218.0,0.0,2105.0,114.0,shrub
fire_00721,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_00722,101.0,7903.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_00723,121.0,7113.0,151.0,115.0,45.0,2113.0,104.0,grass_shrub
fire_00724,122.0,7092.0,234.0,218.0,0.0,2092.0,113.0,grass_shrub
fire_00725,122.0,7105.0,241.0,210.0,0.0,2105.0,114.0,grass_shrub
fire_00726,123.0,7113.0,143.0,120.0,45.0,2113.0,104.0,grass_shrub
fire_00727,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_00728,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_00729,102.0,9301.0,358.0,304.0,0.0,2270.0,125.0,grass
fire_00730,145.0,7110.0,233.0,212.0,0.0,2110.0,113.0,shrub
fire_00731,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00732,184.0,7030.0,154.0,123.0,65.0,2030.0,106.0,timber_litter
fire_00733,102.0,9301.0,334.0,304.0,0.0,2270.0,123.0,grass
fire_00734,145.0,7105.0,240.0,217.0,0.0,2105.0,114.0,shrub
fire_00735,102.0,9301.0,340.0,303.0,0.0,2270.0,125.0,grass
fire_00736,102.0,7980.0,132.0,102.0,35.0,2960.0,103.0,grass
fire_00737,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00738,144.0,7114.0,136.0,127.0,35.0,2114.0,103.0,shrub
fire_00739,165.0,7028.0,157.0,134.0,55.0,2028.0,105.0,timber_understory
fire_00740,183.0,7098.0,241.0,215.0,15.0,2030.0,106.0,timber_litter
fire_00741,121.0,9337.0,234.0,216.0,0.0,2917.0,17.0,grass_shrub
fire_00742,122.0,7087.0,228.0,206.0,0.0,2087.0,112.0,grass_shrub
fire_00743,183.0,9129.0,153.0,114.0,45.0,2152.0,104.0,timber_litter
fire_00744,122.0,7030.0,139.0,120.0,35.0,2030.0,103.0,grass_shrub
fire_00745,188.0,7027.0,141.0,116.0,55.0,2027.0,105.0,timber_litter
fire_00746,102.0,7934.0,335.0,304.0,0.0,2911.0,123.0,grass
fire_00747,162.0,7265.0,144.0,136.0,45.0,2265.0,104.0,timber_understory
fire_00748,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_00749,102.0,9301.0,342.0,305.0,0.0,2270.0,124.0,grass
fire_00750,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00751,183.0,7110.0,237.0,217.0,45.0,2914.0,14.0,timber_litter
fire_00752,145.0,7110.0,239.0,215.0,0.0,2110.0,113.0,shrub
fire_00753,102.0,7924.0,344.0,304.0,0.0,2911.0,124.0,grass
fire_00754,144.0,7114.0,131.0,116.0,35.0,2114.0,103.0,shrub
fire_00755,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_00756,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_00757,121.0,9301.0,338.0,304.0,25.0,2114.0,102.0,grass_shrub
fire_00758,144.0,7114.0,132.0,107.0,35.0,2114.0,103.0,shrub
fire_00759,102.0,9301.0,340.0,303.0,0.0,2270.0,125.0,grass
fire_00760,122.0,9337.0,218.0,207.0,0.0,2270.0,111.0,grass_shrub
fire_00761,186.0,7098.0,245.0,222.0,0.0,2032.0,104.0,timber_litter
fire_00762,144.0,7028.0,134.0,107.0,0.0,2028.0,106.0,shrub
fire_00763,121.0,7027.0,142.0,109.0,0.0,2098.0,114.0,grass_shrub
fire_00764,99.0,9213.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_00765,122.0,7092.0,217.0,205.0,0.0,2092.0,111.0,grass_shrub
fire_00766,102.0,7980.0,129.0,107.0,0.0,2960.0,103.0,grass
fire_00767,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_00768,102.0,9301.0,357.0,304.0,0.0,2270.0,125.0,grass
fire_00769,102.0,7131.0,353.0,302.0,0.0,2131.0,125.0,grass
fire_00770,122.0,7105.0,244.0,211.0,0.0,2105.0,114.0,grass_shrub
fire_00771,123.0,7113.0,145.0,126.0,45.0,2113.0,104.0,grass_shrub
fire_00772,145.0,7110.0,234.0,216.0,0.0,2110.0,113.0,shrub
fire_00773,144.0,7114.0,137.0,124.0,35.0,2114.0,103.0,shrub
fire_00774,165.0,7030.0,148.0,131.0,45.0,2030.0,104.0,timber_understory
fire_00775,102.0,7987.0,343.0,304.0,0.0,2967.0,124.0,grass
fire_00776,102.0,9301.0,342.0,304.0,0.0,2270.0,124.0,grass
fire_00777,121.0,7110.0,355.0,303.0,0.0,2110.0,115.0,grass_shrub
fire_00778,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_00779,122.0,9337.0,225.0,214.0,0.0,2270.0,112.0,grass_shrub
fire_00780,121.0,9129.0,127.0,112.0,0.0,2236.0,122.0,grass_shrub
fire_00781,101.0,9301.0,328.0,303.0,0.0,2270.0,122.0,grass
fire_00782,102.0,9301.0,348.0,304.0,0.0,2270.0,124.0,grass
fire_00783,165.0,7030.0,165.0,127.0,65.0,2030.0,106.0,timber_understory
fire_00784,122.0,7092.0,227.0,218.0,0.0,2092.0,112.0,grass_shrub
fire_00785,142.0,7110.0,233.0,217.0,0.0,2110.0,113.0,shrub
fire_00786,122.0,7105.0,248.0,213.0,0.0,2105.0,114.0,grass_shrub
fire_00787,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00788,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_00789,122.0,9337.0,243.0,222.0,25.0,2271.0,102.0,grass_shrub
fire_00790,102.0,9301.0,336.0,305.0,0.0,2270.0,126.0,grass
fire_00791,144.0,7105.0,225.0,213.0,0.0,2105.0,112.0,shrub
fire_00792,183.0,7902.0,15.0,15.0,45.0,2915.0,15.0,timber_litter
fire_00793,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_00794,144.0,7114.0,128.0,115.0,25.0,2114.0,102.0,shrub
fire_00795,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_00796,165.0,7031.0,126.0,108.0,35.0,2031.0,103.0,timber_understory
fire_00797,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00798,122.0,7114.0,125.0,108.0,35.0,2114.0,103.0,grass_shrub
fire_00799,165.0,7030.0,137.0,117.0,35.0,2030.0,103.0,timber_understory
fire_00800,144.0,9301.0,340.0,303.0,0.0,2105.0,113.0,shrub
fire_00801,122.0,7933.0,214.0,207.0,0.0,2912.0,111.0,grass_shrub
fire_00802,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_00803,122.0,7092.0,238.0,210.0,0.0,2092.0,113.0,grass_shrub
fire_00804,162.0,7114.0,140.0,115.0,45.0,2114.0,104.0,timber_understory
fire_00805,144.0,7105.0,225.0,225.0,0.0,2105.0,112.0,shrub
fire_00806,102.0,7129.0,323.0,304.0,0.0,2129.0,122.0,grass
fire_00807,99.0,9246.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_00808,99.0,7295.0,32.0,32.0,0.0,32.0,32.0,nonburnable_or_other
fire_00809,142.0,7110.0,231.0,219.0,0.0,2110.0,116.0,shrub
fire_00810,141.0,7124.0,228.0,207.0,0.0,2124.0,112.0,shrub
fire_00811,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00812,184.0,7105.0,232.0,208.0,45.0,2030.0,105.0,timber_litter
fire_00813,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00814,183.0,9129.0,157.0,126.0,55.0,2152.0,105.0,timber_litter
fire_00815,144.0,7114.0,131.0,114.0,35.0,2114.0,103.0,shrub
fire_00816,122.0,7029.0,143.0,121.0,45.0,2029.0,104.0,grass_shrub
fire_00817,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_00818,162.0,7043.0,158.0,130.0,75.0,2043.0,107.0,timber_understory
fire_00819,122.0,7126.0,231.0,207.0,0.0,2126.0,113.0,grass_shrub
fire_00820,102.0,9301.0,339.0,303.0,0.0,2270.0,123.0,grass
fire_00821,165.0,7043.0,169.0,124.0,65.0,2043.0,106.0,timber_understory
fire_00822,101.0,9301.0,334.0,304.0,0.0,2270.0,124.0,grass
fire_00823,122.0,7092.0,224.0,208.0,0.0,2092.0,112.0,grass_shrub
fire_00824,142.0,7962.0,233.0,219.0,0.0,2962.0,113.0,shrub
fire_00825,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_00826,165.0,7030.0,144.0,127.0,45.0,2030.0,104.0,timber_understory
fire_00827,102.0,7967.0,381.0,303.0,0.0,2967.0,128.0,grass
fire_00828,188.0,7028.0,152.0,127.0,55.0,2028.0,105.0,timber_litter
fire_00829,165.0,7114.0,141.0,118.0,45.0,2114.0,104.0,timber_understory
fire_00830,102.0,7934.0,333.0,304.0,0.0,2911.0,123.0,grass
fire_00831,165.0,7028.0,165.0,128.0,65.0,2028.0,106.0,timber_understory
fire_00832,122.0,7092.0,240.0,212.0,0.0,2092.0,114.0,grass_shrub
fire_00833,102.0,9301.0,337.0,303.0,0.0,2270.0,123.0,grass
fire_00834,144.0,7114.0,139.0,128.0,35.0,2114.0,103.0,shrub
fire_00835,144.0,7114.0,134.0,117.0,35.0,2114.0,103.0,shrub
fire_00836,102.0,7980.0,116.0,106.0,15.0,2960.0,101.0,grass
fire_00837,102.0,9828.0,344.0,304.0,0.0,2279.0,124.0,grass
fire_00838,102.0,9301.0,357.0,304.0,0.0,2270.0,125.0,grass
fire_00839,102.0,9301.0,353.0,304.0,0.0,2270.0,125.0,grass
fire_00840,122.0,7265.0,139.0,122.0,35.0,2265.0,103.0,grass_shrub
fire_00841,102.0,9301.0,347.0,303.0,0.0,2270.0,124.0,grass
fire_00842,122.0,7027.0,148.0,120.0,0.0,2028.0,103.0,grass_shrub
fire_00843,123.0,7092.0,,220.0,0.0,2092.0,115.0,grass_shrub
fire_00844,102.0,7980.0,117.0,106.0,15.0,2960.0,101.0,grass
fire_00845,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_00846,162.0,7015.0,170.0,135.0,75.0,2015.0,107.0,timber_understory
fire_00847,102.0,7029.0,132.0,121.0,35.0,2029.0,103.0,grass
fire_00848,102.0,9301.0,358.0,302.0,0.0,2270.0,126.0,grass
fire_00849,102.0,7987.0,341.0,303.0,0.0,2967.0,124.0,grass
fire_00850,122.0,7080.0,226.0,208.0,0.0,2080.0,112.0,grass_shrub
fire_00851,102.0,9301.0,353.0,304.0,0.0,2270.0,125.0,grass
fire_00852,102.0,7980.0,110.0,102.0,15.0,2960.0,101.0,grass
fire_00853,145.0,7110.0,236.0,218.0,0.0,2110.0,113.0,shrub
fire_00854,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_00855,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00856,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_00857,145.0,7105.0,241.0,225.0,0.0,2105.0,114.0,shrub
fire_00858,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_00859,145.0,7110.0,236.0,212.0,0.0,2110.0,113.0,shrub
fire_00860,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00861,101.0,7137.0,353.0,303.0,0.0,2137.0,125.0,grass
fire_00862,163.0,9302.0,143.0,125.0,45.0,2271.0,104.0,timber_understory
fire_00863,122.0,9337.0,215.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_00864,122.0,7662.0,331.0,303.0,0.0,2662.0,123.0,grass_shrub
fire_00865,122.0,9337.0,229.0,214.0,0.0,2270.0,112.0,grass_shrub
fire_00866,102.0,9301.0,347.0,304.0,0.0,2270.0,124.0,grass
fire_00867,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_00868,122.0,9829.0,333.0,302.0,0.0,2151.0,113.0,grass_shrub
fire_00869,165.0,7028.0,146.0,126.0,45.0,2028.0,104.0,timber_understory
fire_00870,122.0,7092.0,234.0,218.0,0.0,2092.0,113.0,grass_shrub
fire_00871,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00872,122.0,7662.0,335.0,304.0,0.0,2662.0,123.0,grass_shrub
fire_00873,122.0,7092.0,224.0,208.0,0.0,2092.0,112.0,grass_shrub
fire_00874,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_00875,102.0,7980.0,114.0,104.0,15.0,2960.0,101.0,grass
fire_00876,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_00877,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_00878,142.0,7087.0,219.0,205.0,0.0,2087.0,111.0,shrub
fire_00879,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00880,122.0,9337.0,244.0,209.0,0.0,2270.0,114.0,grass_shrub
fire_00881,144.0,7114.0,132.0,114.0,35.0,2114.0,103.0,shrub
fire_00882,102.0,7924.0,342.0,303.0,0.0,2911.0,124.0,grass
fire_00883,102.0,9301.0,341.0,303.0,0.0,2270.0,124.0,grass
fire_00884,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_00885,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00886,122.0,7662.0,351.0,304.0,0.0,2662.0,125.0,grass_shrub
fire_00887,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_00888,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00889,102.0,7966.0,338.0,303.0,0.0,2966.0,123.0,grass
fire_00890,163.0,9302.0,149.0,123.0,45.0,2271.0,104.0,timber_understory
fire_00891,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_00892,102.0,7986.0,328.0,303.0,0.0,2966.0,122.0,grass
fire_00893,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_00894,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00895,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_00896,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_00897,102.0,9301.0,330.0,303.0,0.0,2270.0,123.0,grass
fire_00898,102.0,7934.0,340.0,302.0,0.0,2911.0,124.0,grass
fire_00899,122.0,9337.0,,222.0,0.0,2270.0,115.0,grass_shrub
fire_00900,102.0,7105.0,232.0,208.0,0.0,2105.0,113.0,grass
fire_00901,123.0,7080.0,240.0,217.0,0.0,2080.0,114.0,grass_shrub
fire_00902,122.0,9337.0,250.0,215.0,0.0,2270.0,115.0,grass_shrub
fire_00903,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_00904,122.0,7092.0,224.0,219.0,0.0,2092.0,112.0,grass_shrub
fire_00905,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_00906,102.0,9301.0,353.0,304.0,0.0,2270.0,125.0,grass
fire_00907,163.0,9302.0,143.0,125.0,45.0,2271.0,104.0,timber_understory
fire_00908,102.0,9301.0,332.0,303.0,0.0,2270.0,123.0,grass
fire_00909,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_00910,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00911,144.0,7114.0,138.0,124.0,35.0,2114.0,103.0,shrub
fire_00912,102.0,7987.0,336.0,303.0,0.0,2967.0,123.0,grass
fire_00913,121.0,9301.0,327.0,302.0,0.0,2270.0,122.0,grass_shrub
fire_00914,187.0,7030.0,152.0,119.0,55.0,2030.0,105.0,timber_litter
fire_00915,122.0,7092.0,232.0,214.0,0.0,2092.0,113.0,grass_shrub
fire_00916,122.0,7933.0,235.0,216.0,0.0,2912.0,113.0,grass_shrub
fire_00917,122.0,7662.0,352.0,304.0,0.0,2662.0,125.0,grass_shrub
fire_00918,144.0,7105.0,234.0,216.0,0.0,2105.0,113.0,shrub
fire_00919,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00920,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_00921,144.0,7105.0,232.0,218.0,0.0,2105.0,114.0,shrub
fire_00922,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_00923,144.0,7114.0,138.0,109.0,35.0,2114.0,103.0,shrub
fire_00924,122.0,7017.0,120.0,109.0,25.0,2017.0,102.0,grass_shrub
fire_00925,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_00926,144.0,7114.0,127.0,125.0,25.0,2114.0,102.0,shrub
fire_00927,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_00928,102.0,9301.0,335.0,303.0,0.0,2270.0,123.0,grass
fire_00929,121.0,9301.0,326.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_00930,122.0,7092.0,234.0,224.0,0.0,2092.0,113.0,grass_shrub
fire_00931,122.0,7087.0,224.0,205.0,0.0,2087.0,112.0,grass_shrub
fire_00932,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00933,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00934,122.0,7092.0,218.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_00935,121.0,7903.0,16.0,16.0,0.0,2917.0,17.0,grass_shrub
fire_00936,102.0,9309.0,340.0,302.0,0.0,2274.0,124.0,grass
fire_00937,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_00938,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_00939,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00940,122.0,7662.0,331.0,303.0,0.0,2662.0,125.0,grass_shrub
fire_00941,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_00942,122.0,9337.0,244.0,214.0,0.0,2270.0,114.0,grass_shrub
fire_00943,102.0,7967.0,356.0,302.0,0.0,2967.0,125.0,grass
fire_00944,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_00945,142.0,7097.0,226.0,219.0,0.0,2097.0,114.0,shrub
fire_00946,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_00947,102.0,9301.0,347.0,304.0,0.0,2270.0,124.0,grass
fire_00948,103.0,9301.0,328.0,304.0,0.0,2105.0,112.0,grass
fire_00949,102.0,9301.0,341.0,303.0,0.0,2270.0,126.0,grass
fire_00950,122.0,7082.0,223.0,205.0,0.0,2082.0,112.0,grass_shrub
fire_00951,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_00952,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_00953,144.0,7105.0,226.0,212.0,0.0,2105.0,112.0,shrub
fire_00954,122.0,9302.0,128.0,122.0,25.0,2271.0,102.0,grass_shrub
fire_00955,102.0,7105.0,219.0,204.0,0.0,2105.0,112.0,grass
fire_00956,103.0,7105.0,228.0,209.0,0.0,2105.0,115.0,grass
fire_00957,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00958,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_00959,122.0,7126.0,220.0,206.0,0.0,2126.0,113.0,grass_shrub
fire_00960,121.0,7092.0,215.0,220.0,0.0,2092.0,111.0,grass_shrub
fire_00961,145.0,7105.0,,230.0,0.0,2105.0,115.0,shrub
fire_00962,144.0,7105.0,226.0,211.0,0.0,2105.0,112.0,shrub
fire_00963,102.0,7105.0,242.0,218.0,25.0,2029.0,103.0,grass
fire_00964,165.0,7030.0,149.0,128.0,45.0,2030.0,104.0,timber_understory
fire_00965,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00966,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00967,93.0,7981.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_00968,102.0,7129.0,335.0,304.0,0.0,2129.0,123.0,grass
fire_00969,165.0,7172.0,142.0,122.0,45.0,2172.0,104.0,timber_understory
fire_00970,102.0,9301.0,334.0,304.0,0.0,2270.0,123.0,grass
fire_00971,99.0,9246.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_00972,122.0,7082.0,222.0,206.0,0.0,2082.0,112.0,grass_shrub
fire_00973,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00974,121.0,9301.0,329.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_00975,122.0,7092.0,226.0,214.0,0.0,2092.0,112.0,grass_shrub
fire_00976,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00977,121.0,7123.0,346.0,303.0,0.0,2126.0,112.0,grass_shrub
fire_00978,122.0,7098.0,234.0,208.0,0.0,2098.0,113.0,grass_shrub
fire_00979,165.0,7043.0,163.0,123.0,65.0,2043.0,106.0,timber_understory
fire_00980,122.0,7923.0,238.0,216.0,0.0,2912.0,113.0,grass_shrub
fire_00981,122.0,7126.0,226.0,205.0,0.0,2126.0,112.0,grass_shrub
fire_00982,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_00983,102.0,9301.0,348.0,304.0,0.0,2270.0,124.0,grass
fire_00984,121.0,7092.0,229.0,207.0,0.0,2092.0,111.0,grass_shrub
fire_00985,165.0,7030.0,144.0,112.0,45.0,2030.0,104.0,timber_understory
fire_00986,165.0,7114.0,145.0,122.0,45.0,2114.0,104.0,timber_understory
fire_00987,141.0,7087.0,219.0,204.0,0.0,2087.0,111.0,shrub
fire_00988,102.0,9301.0,358.0,304.0,0.0,2270.0,125.0,grass
fire_00989,163.0,9302.0,136.0,123.0,35.0,2271.0,103.0,timber_understory
fire_00990,144.0,7114.0,131.0,119.0,35.0,2114.0,103.0,shrub
fire_00991,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_00992,121.0,9301.0,326.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_00993,102.0,9301.0,346.0,303.0,0.0,2270.0,124.0,grass
fire_00994,122.0,7092.0,222.0,221.0,0.0,2092.0,112.0,grass_shrub
fire_00995,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_00996,122.0,7092.0,233.0,220.0,0.0,2092.0,113.0,grass_shrub
fire_00997,101.0,9301.0,341.0,304.0,0.0,2270.0,122.0,grass
