gridmet_id,Name,fire_start_date,year,month,Latitude,Longitude,AcresBurned,log_acres,nwcg_size_class,severity_tier,tmmx_F_7d_mean,tmmn_F_7d_mean,vpd_kPa_7d_mean,vs_m_s_7d_mean,rmin_pct_7d_mean,pr_mm_30d_sum,erc_7d_mean,bi_7d_mean,fm100_pct_7d_mean,fm1000_pct_30d_mean,elevation,slope_degrees,northness,eastness,usdm_raw,usdm_category,usdm_intensity,is_abnormally_dry_D0_plus,is_drought_D1_plus,is_severe_D2_plus,is_extreme_D3_plus,fbfm40_code,fbfm40_group,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,has_canopy_cover
fire_01407,Smalley Fire,2021-05-31,2021,5,37.1619216,-119.5166045,45.0,3.828641396489095,C,Small,87.06714285714288,56.492857142857204,2.0628571428571427,2.4714285714285715,21.11428571428572,0.0,76.0,53.71428571428572,6.714285714285714,9.066666666666665,427.57797,10.0,-0.9876883405951378,-0.1564344650402307,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,346.0,303.0,0.0,2270.0,124.0,0.0
fire_01408,Scott Fire,2021-06-01,2021,6,33.631955,-117.089849,28.0,3.367295829986474,C,Small,82.69571428571427,52.738571428571376,1.5242857142857142,3.0142857142857147,23.028571428571432,0.0,62.285714285714285,49.142857142857146,9.028571428571428,10.676666666666668,455.9742,1.0,-0.9781476007338056,-0.2079116908177595,2,D2,2.0,1.0,1.0,1.0,0.0,122.0,grass_shrub,7092.0,230.0,213.0,0.0,2092.0,113.0,0.0
fire_01409,Coyote Fire,2021-06-02,2021,6,33.895007,-116.90145,43.0,3.784189633918261,C,Small,82.92714285714297,54.28142857142858,1.812857142857143,2.8,17.685714285714283,0.6,72.71428571428571,54.85714285714285,7.128571428571428,9.283333333333337,740.8265,10.0,0.9945218953682732,-0.1045284632676534,2,D2,2.0,1.0,1.0,1.0,0.0,102.0,grass,9301.0,336.0,304.0,0.0,2270.0,123.0,0.0
fire_01410,Buck Fire,2021-06-06,2021,6,37.24484944019164,-119.86047836209606,50.0,3.9318256327243257,C,Small,96.53000000000004,66.31571428571434,2.9457142857142853,2.857142857142857,17.47142857142857,0.0,77.85714285714286,58.85714285714285,6.185714285714285,9.26,366.01086,3.0,0.3583679495453004,-0.9335804264972016,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,352.0,303.0,0.0,2270.0,125.0,0.0
fire_01411,Intanko Fire,2021-06-08,2021,6,39.084872,-121.333346,939.0,6.84587987526405,E,Medium,94.49857142857147,60.01571428571434,2.75,2.6142857142857143,14.742857142857144,0.0,80.71428571428571,51.85714285714285,5.628571428571428,8.166666666666668,77.61315,2.0,-0.0348994967025007,-0.9993908270190958,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,338.0,303.0,0.0,2270.0,123.0,0.0
fire_01412,Farm Fire,2021-06-09,2021,6,34.383247203440405,-117.41835464122236,250.0,5.525452939131784,D,Medium,79.58428571428576,57.418571428571525,1.7642857142857142,5.057142857142858,22.685714285714287,0.0,81.85714285714286,78.14285714285714,6.414285714285716,7.036666666666665,1193.3435,2.0,0.6819983600624985,0.7313537016191705,2,D2,2.0,1.0,1.0,1.0,0.0,101.0,grass,7934.0,325.0,303.0,0.0,2911.0,122.0,0.0
fire_01413,Sierra Fire,2021-06-09,2021,6,33.315711565249096,-117.34832277422022,1000.0,6.90875477931522,F,Large,71.22714285714297,56.46714285714298,0.5814285714285715,3.2285714285714286,56.17142857142857,3.3,34.142857142857146,26.142857142857142,14.885714285714286,15.323333333333332,32.760265,1.0,-0.3255681544571566,-0.9455185755993168,1,D1,1.0,1.0,1.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_01414,Creek Fire,2021-06-09,2021,6,38.899722,-122.238889,34.0,3.555348061489413,C,Small,89.61285714285717,57.44428571428574,2.3742857142857146,2.8285714285714283,16.571428571428573,0.0,82.0,53.142857142857146,5.628571428571428,7.333333333333332,164.32458,6.0,-0.6018150231520483,-0.7986355100472928,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,7967.0,344.0,302.0,0.0,2967.0,124.0,0.0
fire_01415,Flats Fire,2021-06-13,2021,6,33.5812044,-116.4518615,341.0,5.834810737062605,E,Medium,80.87000000000006,55.43857142857148,2.06,4.057142857142858,12.77142857142857,0.0,90.0,78.0,5.200000000000001,6.553333333333334,1222.3344,5.0,0.7071067811865476,0.7071067811865476,2,D2,2.0,1.0,1.0,1.0,0.0,122.0,grass_shrub,7110.0,224.0,215.0,0.0,2110.0,112.0,0.0
fire_01416,Goose Fire,2021-06-13,2021,6,38.3046414,-120.9608439,67.0,4.219507705176107,C,Small,78.71000000000008,51.53000000000014,1.532857142857143,3.2428571428571424,23.500000000000004,0.5,74.71428571428571,58.57142857142857,7.257142857142858,8.836666666666666,82.20362,2.0,-0.3746065934159123,-0.9271838545667872,4,D4,4.0,1.0,1.0,1.0,1.0,93.0,nonburnable_or_other,7961.0,61.0,61.0,0.0,2961.0,61.0,0.0
fire_01417,Beale Fire,2021-06-13,2021,6,39.1956433,-121.3587065,150.0,5.017279836814924,D,Medium,82.00142857142853,54.48714285714304,1.864285714285714,3.0428571428571423,19.685714285714287,2.0,81.57142857142857,61.85714285714285,6.085714285714286,8.049999999999999,108.167946,3.0,0.2923717047227367,-0.9563047559630354,4,D4,4.0,1.0,1.0,1.0,1.0,144.0,shrub,9301.0,340.0,303.0,0.0,2105.0,115.0,0.0
fire_01418,Silicon Fire,2021-06-14,2021,6,37.24042,-121.76309,35.0,3.58351893845611,C,Small,75.31571428571434,48.650000000000105,1.03,5.085714285714286,31.91428571428571,0.0,54.142857142857146,52.71428571428572,10.742857142857144,11.746666666666666,87.66631,5.0,-0.3420201433256685,-0.9396926207859084,3,D3,3.0,1.0,1.0,1.0,1.0,91.0,nonburnable_or_other,7296.0,22.0,22.0,0.0,2902.0,22.0,0.0
fire_01419,Kathryn Fire,2021-06-15,2021,6,33.67127,-116.94956,15.0,2.772588722239781,C,Small,87.42714285714285,56.13285714285712,2.2271428571428573,3.057142857142857,14.571428571428571,0.7,69.85714285714286,55.85714285714285,8.314285714285713,9.520000000000003,540.04565,5.0,-0.3583679495453007,-0.9335804264972016,2,D2,2.0,1.0,1.0,1.0,0.0,102.0,grass,7129.0,336.0,303.0,0.0,2129.0,123.0,0.0
fire_01420,Rock Fire,2021-06-15,2021,6,40.61468,-122.49164,108.0,4.691347882229144,D,Medium,80.51000000000008,55.64428571428574,1.612857142857143,3.042857142857143,26.98571428571429,1.1,72.28571428571429,42.71428571428572,6.92857142857143,7.909999999999997,296.12823,2.0,-0.9781476007338056,0.2079116908177593,4,D4,4.0,1.0,1.0,1.0,1.0,183.0,timber_litter,9337.0,237.0,216.0,45.0,2914.0,14.0,1.0
fire_01421,Dairy Fire,2021-06-15,2021,6,40.10806,-122.16025,165.0,5.111987788356544,D,Medium,82.95285714285728,56.878571428571504,1.8057142857142856,4.614285714285714,23.32857142857143,1.2,74.42857142857143,54.42857142857143,6.685714285714284,7.443333333333334,76.9876,0.0,-0.2419218955996677,0.9702957262759964,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,7980.0,131.0,106.0,35.0,2960.0,103.0,1.0
fire_01422,Equestrian Fire,2021-06-16,2021,6,38.79988,-121.01273,10.0,2.3978952727983707,C,Small,82.00142857142865,49.11285714285716,1.6685714285714286,3.0,21.542857142857144,0.0,78.0,59.0,7.128571428571428,8.133333333333335,456.10004,2.0,-0.8660254037844386,-0.5000000000000001,3,D3,3.0,1.0,1.0,1.0,1.0,163.0,timber_understory,9302.0,131.0,133.0,35.0,2271.0,103.0,1.0
fire_01423,Pomo Fire,2021-06-17,2021,6,39.16338,-122.916,42.0,3.7612001156935615,C,Small,81.84714285714303,48.98428571428576,1.4414285714285715,4.314285714285714,28.88571428571428,0.6,59.71428571428572,48.71428571428572,10.157142857142858,10.216666666666663,408.5458,1.0,-0.7771459614569709,0.6293203910498374,4,D4,4.0,1.0,1.0,1.0,1.0,91.0,nonburnable_or_other,7298.0,24.0,24.0,0.0,2904.0,24.0,0.0
fire_01424,Park Fire,2021-06-17,2021,6,39.77144,-121.76629,402.0,5.998936561946683,E,Medium,88.55857142857144,58.935714285714404,2.08,3.2285714285714286,24.31428571428572,1.3,76.57142857142857,59.285714285714285,7.285714285714286,8.120000000000001,112.66792,4.0,-0.6293203910498378,-0.7771459614569706,4,D4,4.0,1.0,1.0,1.0,1.0,182.0,timber_litter,7910.0,13.0,13.0,35.0,2913.0,13.0,1.0
fire_01425,Alabama Fire,2021-06-18,2021,6,36.59717,-118.20355,560.0,6.329720905522696,E,Medium,88.19857142857146,62.30428571428572,2.791428571428572,3.314285714285714,9.671428571428573,1.3,98.42857142857144,77.0,4.014285714285714,5.12,1988.2632,25.0,0.2249510543438649,0.9743700647852352,4,D4,4.0,1.0,1.0,1.0,1.0,142.0,shrub,7019.0,121.0,105.0,25.0,2019.0,102.0,1.0
fire_01426,Antelope Fire,2021-06-18,2021,6,36.47887,-119.10788,11.0,2.4849066497880004,C,Small,92.64714285714302,64.54142857142855,2.671428571428572,3.185714285714286,19.057142857142857,0.0,86.42857142857143,66.42857142857143,6.07142857142857,6.290000000000001,174.99484,5.0,-0.3583679495453007,-0.9335804264972016,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,7980.0,117.0,106.0,15.0,2960.0,101.0,1.0
fire_01427,Success Fire,2021-06-18,2021,6,36.03223,-118.85799,800.0,6.68586094706836,E,Medium,89.81857142857152,63.95,2.48,3.7,19.4,0.0,85.14285714285714,69.85714285714286,6.1,6.636666666666666,275.65585,6.0,0.5446390350150271,0.838670567945424,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,335.0,304.0,0.0,2270.0,123.0,0.0
fire_01428,Nettle Fire,2021-06-18,2021,6,36.03887,-118.76857,1265.0,7.143617602704121,F,Large,86.3214285714285,60.6071428571428,2.2557142857142853,3.3714285714285714,18.928571428571427,0.0,84.28571428571429,66.57142857142857,6.085714285714286,6.97,463.62573,11.0,-0.7986355100472929,0.6018150231520482,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,340.0,303.0,0.0,2270.0,124.0,0.0
fire_01429,Willow Fire,2021-06-18,2021,6,36.151231,-121.558858,2877.0,7.964850887447313,F,Large,86.11571428571435,59.50142857142864,2.244285714285714,4.814285714285715,18.257142857142856,0.0,77.28571428571429,67.71428571428571,6.8,7.94,574.5594,7.0,0.9781476007338056,-0.2079116908177598,3,D3,3.0,1.0,1.0,1.0,1.0,144.0,shrub,7105.0,244.0,223.0,0.0,2105.0,114.0,0.0
fire_01430,Crane Fire,2021-06-18,2021,6,34.83498,-118.86258,48.0,3.8918202981106265,C,Small,86.93857142857138,55.747142857143025,2.391428571428571,3.6,11.72857142857143,0.0,90.14285714285714,74.28571428571429,5.514285714285713,6.076666666666668,1084.121,3.0,0.4067366430758002,0.9135454576426008,4,D4,4.0,1.0,1.0,1.0,1.0,144.0,shrub,7105.0,236.0,214.0,0.0,2105.0,113.0,0.0
fire_01431,Overland Fire,2021-06-19,2021,6,32.903917,-116.233056,515.0,6.246106765481563,E,Medium,111.1357142857144,79.53285714285722,5.371428571428572,2.4142857142857146,7.871428571428572,0.0,96.57142857142856,66.28571428571429,3.757142857142857,5.893333333333333,292.20923,2.0,-0.0697564737441253,0.9975640502598242,1,D1,1.0,1.0,1.0,0.0,0.0,99.0,nonburnable_or_other,9150.0,31.0,31.0,0.0,31.0,31.0,0.0
fire_01432,Bautista Fire,2021-06-19,2021,6,33.551747,-116.707967,95.0,4.564348191467836,C,Small,96.27285714285713,63.05,3.0071428571428567,3.3714285714285714,10.714285714285714,0.0,76.28571428571429,63.142857142857146,6.1000000000000005,9.98,1222.5316,1.0,-0.6427876096865395,-0.7660444431189779,2,D2,2.0,1.0,1.0,1.0,0.0,91.0,nonburnable_or_other,7297.0,23.0,23.0,0.0,2903.0,23.0,0.0
fire_01433,Inyo Creek Fire,2021-06-19,2021,6,36.6000177,-118.1420738,592.0,6.385194398997726,E,Medium,93.29000000000002,66.29000000000002,3.217142857142857,3.3000000000000003,9.828571428571427,1.1,99.71428571428572,78.0,3.8,4.846666666666667,1564.4479,8.0,-0.6560590289905072,0.7547095802227721,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,7082.0,225.0,202.0,0.0,2082.0,112.0,0.0
fire_01434,Cow Fire,2021-06-20,2021,6,40.53297,-122.12107,761.0,6.635946555686647,E,Medium,98.51000000000008,64.9785714285715,3.16,4.128571428571428,19.2,0.6,80.42857142857143,70.0,6.442857142857143,7.956666666666667,241.17526,1.0,-0.4383711467890777,-0.8987940462991668,4,D4,4.0,1.0,1.0,1.0,1.0,121.0,grass_shrub,9337.0,224.0,213.0,0.0,2917.0,17.0,0.0
fire_01435,76 Fire,2021-06-20,2021,6,33.499081,-116.1147496,20.0,3.044522437723423,C,Small,111.88142857142859,78.6071428571429,5.3100000000000005,3.528571428571429,8.514285714285714,0.0,100.14285714285714,82.0,3.685714285714286,5.136666666666666,-46.184772,1.0,0.034899496702501,0.9993908270190958,2,D2,2.0,1.0,1.0,1.0,0.0,93.0,nonburnable_or_other,7984.0,64.0,64.0,0.0,2964.0,64.0,0.0
fire_01436,Clevenger Fire,2021-06-20,2021,6,33.09183,-116.9543,53.0,3.9889840465642745,C,Small,90.77000000000007,65.57000000000006,2.0042857142857144,3.2,26.714285714285715,0.0,54.71428571428572,43.85714285714285,8.914285714285715,13.613333333333337,137.02394,6.0,-0.4848096202463368,-0.8746197071393959,1,D1,1.0,1.0,1.0,0.0,0.0,102.0,grass,9301.0,343.0,302.0,0.0,2270.0,124.0,0.0
fire_01437,Watt Fire,2021-06-21,2021,6,38.728881,-121.39247,42.0,3.7612001156935615,C,Small,99.41000000000008,62.535714285714405,3.532857142857143,3.0285714285714285,10.185714285714283,0.0,88.0,66.85714285714286,5.257142857142858,6.763333333333333,26.770794,0.0,0.1564344650402306,-0.9876883405951378,4,D4,4.0,1.0,1.0,1.0,1.0,188.0,timber_litter,7151.0,151.0,114.0,55.0,2151.0,105.0,1.0
fire_01438,Antelope Fire,2021-06-22,2021,6,41.583949,-120.729446,580.0,6.364750756851911,E,Medium,88.8928571428572,53.17571428571432,2.1685714285714286,2.8142857142857145,16.242857142857144,2.9,67.28571428571429,51.285714285714285,8.014285714285714,10.686666666666664,1557.9023,1.0,-0.5446390350150271,0.838670567945424,3,D3,3.0,1.0,1.0,1.0,1.0,142.0,shrub,7080.0,227.0,215.0,0.0,2080.0,112.0,0.0
fire_01439,Panoche Fire,2021-06-23,2021,6,36.63228,-120.987172,145.0,4.983606621708336,D,Medium,93.03285714285713,65.51857142857152,2.905714285714285,3.3999999999999995,13.714285714285714,0.0,76.85714285714286,60.42857142857143,6.457142857142857,8.31,731.3578,7.0,-0.9945218953682732,0.1045284632676537,3,D3,3.0,1.0,1.0,1.0,1.0,145.0,shrub,7105.0,245.0,215.0,0.0,2105.0,114.0,0.0
fire_01440,Pine Fire,2021-06-23,2021,6,40.475558,-122.481055,50.0,3.9318256327243257,C,Small,103.21571428571434,68.14142857142856,3.792857142857143,3.257142857142857,13.528571428571428,0.9,83.71428571428571,60.71428571428572,5.428571428571429,7.293333333333334,270.06143,2.0,0.7193398003386512,0.6946583704589973,4,D4,4.0,1.0,1.0,1.0,1.0,122.0,grass_shrub,7662.0,357.0,302.0,0.0,2662.0,125.0,0.0
fire_01441,Mesa Fire,2021-06-23,2021,6,33.337282,-117.095858,350.0,5.860786223465865,E,Medium,84.67571428571422,57.83000000000004,1.2385714285714289,3.771428571428572,35.18571428571428,0.0,42.57142857142857,38.142857142857146,13.242857142857144,14.706666666666669,418.01904,11.0,-0.0348994967025007,-0.9993908270190958,1,D1,1.0,1.0,1.0,0.0,0.0,145.0,shrub,7110.0,235.0,218.0,0.0,2110.0,113.0,0.0
fire_01442,4-3 Fire,2021-06-24,2021,6,41.562302,-120.497502,134.0,4.90527477843843,D,Medium,91.56714285714298,53.71571428571424,2.2142857142857144,2.585714285714286,16.928571428571427,3.5,62.57142857142857,46.42857142857143,8.171428571428573,12.046666666666663,1471.4719,1.0,-0.8480480961564261,-0.5299192642332048,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9308.0,330.0,302.0,0.0,2273.0,123.0,0.0
fire_01443,Paseo Fire,2021-06-25,2021,6,37.118582,-121.584194,37.0,3.6375861597263857,C,Small,83.67285714285714,56.44142857142866,1.5242857142857142,3.828571428571428,31.61428571428571,0.0,59.57142857142857,48.42857142857143,9.157142857142857,11.490000000000002,207.67818,13.0,-0.2756373558169989,-0.961261695938319,3,D3,3.0,1.0,1.0,1.0,1.0,123.0,grass_shrub,7113.0,137.0,118.0,35.0,2113.0,103.0,1.0
fire_01444,Steins Fire,2021-06-26,2021,6,38.659971,-120.876096,11.0,2.4849066497880004,C,Small,93.05857142857144,60.375714285714324,2.647142857142857,3.0857142857142854,18.385714285714283,0.0,85.14285714285714,65.14285714285714,5.285714285714286,7.6099999999999985,467.76907,5.0,0.1736481776669299,-0.984807753012208,3,D3,3.0,1.0,1.0,1.0,1.0,165.0,timber_understory,7114.0,141.0,121.0,45.0,2114.0,104.0,1.0
fire_01445,Lava Fire,2021-06-24,2021,6,41.459,-122.329,26409.0,10.18149800529118,G,Extreme,87.53000000000004,57.547142857142816,1.992857142857143,2.657142857142857,22.31428571428572,7.300000000000001,65.14285714285714,48.142857142857146,7.6,10.82,1286.1927,9.0,0.4539904997395466,-0.891006524188368,3,D3,3.0,1.0,1.0,1.0,1.0,122.0,grass_shrub,7098.0,245.0,218.0,0.0,2098.0,114.0,0.0
fire_01446,Canyon Fire,2021-06-26,2021,6,35.442533,-118.793912,220.0,5.3981627015177525,D,Medium,101.69857142857146,78.4785714285715,4.261428571428572,3.2,10.157142857142858,0.0,98.71428571428572,76.85714285714286,3.8,5.113333333333332,416.7484,20.0,-0.766044443118978,-0.6427876096865393,4,D4,4.0,1.0,1.0,1.0,1.0,122.0,grass_shrub,9337.0,220.0,208.0,0.0,2270.0,112.0,0.0
fire_01447,Shell Fire,2021-06-27,2021,6,34.919,-118.891,1984.0,7.59337419312129,F,Large,83.21000000000008,63.92428571428568,2.315714285714286,3.742857142857143,14.628571428571428,0.0,92.14285714285714,76.14285714285714,4.7,5.773333333333334,973.1731,29.0,0.9455185755993168,0.3255681544571567,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,331.0,303.0,0.0,2114.0,103.0,0.0
fire_01448,Sky Fire,2021-06-27,2021,6,40.039,-121.406,76.0,4.343805421853684,C,Small,78.6071428571429,58.88428571428576,1.8085714285714285,2.771428571428572,22.442857142857143,5.3,78.28571428571429,52.142857142857146,5.528571428571429,8.173333333333334,1875.7749,7.0,0.9945218953682732,-0.1045284632676534,3,D3,3.0,1.0,1.0,1.0,1.0,183.0,timber_litter,7137.0,345.0,302.0,25.0,2032.0,104.0,1.0
fire_01449,Vulcan Fire,2021-06-27,2021,6,36.932,-119.735,140.0,4.948759890378168,D,Medium,101.05571428571426,65.05571428571426,3.498571428571428,3.2142857142857144,12.828571428571427,0.0,89.85714285714286,70.42857142857143,4.942857142857143,6.89,92.678276,1.0,0.4383711467890774,-0.898794046299167,3,D3,3.0,1.0,1.0,1.0,1.0,98.0,nonburnable_or_other,7292.0,11.0,11.0,0.0,11.0,11.0,0.0
fire_01450,Peak Fire,2021-06-28,2021,6,34.20849,-117.280416,35.0,3.58351893845611,C,Small,87.6071428571429,65.28714285714304,2.197142857142857,3.642857142857143,20.9,0.6,77.0,56.71428571428572,6.685714285714286,7.963333333333333,958.9432,10.0,-0.9205048534524404,-0.3907311284892735,2,D2,2.0,1.0,1.0,1.0,0.0,102.0,grass,7029.0,139.0,121.0,35.0,2029.0,103.0,1.0
fire_01451,Stowe Fire,2021-06-28,2021,6,33.740058,-117.050236,122.0,4.812184355372417,D,Medium,93.16142857142862,60.35,2.317142857142857,3.271428571428572,18.828571428571426,0.0,70.42857142857143,57.0,8.242857142857144,9.723333333333333,469.17456,4.0,0.2419218955996676,0.9702957262759964,2,D2,2.0,1.0,1.0,1.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_01452,Lilly Fire,2021-06-28,2021,6,41.665191,-122.054254,35.0,3.58351893845611,C,Small,88.8928571428572,56.801428571428644,2.0385714285714287,2.2857142857142856,23.728571428571428,6.5,62.85714285714285,44.0,7.671428571428572,11.92333333333333,1480.8048,2.0,-0.9702957262759964,-0.2419218955996675,3,D3,3.0,1.0,1.0,1.0,1.0,121.0,grass_shrub,7098.0,325.0,308.0,0.0,2098.0,113.0,0.0
fire_01453,Tennant Fire,2021-06-28,2021,6,41.665191,-122.054254,10580.0,9.266815218904162,G,Extreme,88.8928571428572,56.801428571428644,2.0385714285714287,2.2857142857142856,23.728571428571428,6.5,62.85714285714285,44.0,7.671428571428572,11.92333333333333,1480.8048,2.0,-0.9702957262759964,-0.2419218955996675,3,D3,3.0,1.0,1.0,1.0,1.0,121.0,grass_shrub,7098.0,325.0,308.0,0.0,2098.0,113.0,0.0
fire_01454,Beswick Fire,2021-06-28,2021,6,41.917209,-122.374848,118.0,4.77912349311153,D,Medium,100.15571428571447,61.301428571428644,3.025714285714286,2.257142857142857,17.67142857142857,8.5,73.28571428571429,50.85714285714285,6.57142857142857,9.886666666666668,811.8001,2.0,0.9945218953682732,-0.1045284632676534,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,348.0,303.0,0.0,2270.0,124.0,0.0
fire_01455,Blue Fire,2021-06-30,2021,6,37.02865766813302,-119.25484409482164,277.0,5.627621113690637,D,Medium,88.04428571428573,64.10428571428582,2.4442857142857144,2.557142857142857,20.757142857142856,0.0,85.14285714285714,59.85714285714285,5.414285714285716,7.14,1175.4153,2.0,0.8571673007021123,0.5150380749100542,4,D4,4.0,1.0,1.0,1.0,1.0,181.0,timber_litter,7105.0,232.0,215.0,0.0,2029.0,105.0,0.0
fire_01456,Salt Fire,2021-06-30,2021,6,40.860525,-122.348956,12660.0,9.446281681520253,G,Extreme,101.54428571428573,69.06714285714298,3.422857142857143,2.471428571428571,18.8,0.0,82.57142857142857,53.0,5.428571428571429,7.2633333333333345,406.38104,10.0,-0.9205048534524404,-0.3907311284892735,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,338.0,303.0,0.0,2270.0,123.0,0.0
fire_01457,Ysabel Fire,2021-07-03,2021,7,33.119448,-116.677511,173.0,5.159055299214529,D,Medium,93.49571428571439,64.9785714285715,2.5814285714285714,2.7857142857142856,18.785714285714285,0.0,78.42857142857143,58.0,6.671428571428572,8.616666666666667,913.1255,9.0,0.2249510543438649,-0.9743700647852352,1,D1,1.0,1.0,1.0,0.0,0.0,103.0,grass,9829.0,369.0,304.0,0.0,2280.0,126.0,0.0
fire_01458,Main Fire,2021-07-03,2021,7,36.10007,-119.017899,384.0,5.953243334287785,E,Medium,100.2071428571429,73.23285714285711,3.435714285714285,3.185714285714286,17.814285714285713,0.0,89.14285714285714,68.71428571428571,5.457142857142857,6.106666666666665,171.32701,5.0,-0.9945218953682732,-0.1045284632676535,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,344.0,304.0,0.0,2270.0,124.0,0.0
fire_01459,Beckwourth Complex,2021-07-04,2021,7,39.83203,-120.3415,105670.0,11.568085772814165,G,Extreme,94.75571428571426,54.8214285714285,2.664285714285714,3.585714285714286,14.0,4.8,80.57142857142857,59.142857142857146,6.042857142857143,7.736666666666667,1495.9279,6.0,-0.6819983600624986,-0.7313537016191705,3,D3,3.0,1.0,1.0,1.0,1.0,98.0,nonburnable_or_other,7292.0,11.0,11.0,0.0,11.0,11.0,0.0
fire_01460,Tumbleweed Fire,2021-07-04,2021,7,34.808751,-118.87933,868.0,6.767343125265392,E,Medium,90.87285714285714,65.64714285714302,2.902857142857143,3.342857142857143,11.471428571428572,0.0,96.71428571428572,75.71428571428571,4.485714285714286,5.196666666666668,1302.7107,6.0,0.4067366430757997,-0.9135454576426012,4,D4,4.0,1.0,1.0,1.0,1.0,144.0,shrub,7105.0,223.0,217.0,0.0,2105.0,112.0,0.0
fire_01461,Fish Fire,2021-07-04,2021,7,36.802809,-119.393795,75.0,4.330733340286331,C,Small,103.06142857142862,72.28142857142858,3.7257142857142855,2.071428571428572,16.32857142857143,0.0,89.28571428571429,58.85714285714285,5.385714285714286,6.3000000000000025,216.53438,4.0,-0.984807753012208,0.1736481776669302,3,D3,3.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,335.0,305.0,0.0,2270.0,123.0,0.0
fire_01462,Juniper Fire,2021-07-05,2021,7,41.80728,-120.638464,1011.0,6.919683849847411,F,Large,93.11000000000008,60.530000000000044,2.2742857142857145,3.042857142857143,20.714285714285715,2.4,69.0,53.85714285714285,7.571428571428571,10.92333333333333,1553.6332,1.0,-0.0174524064372834,-0.9998476951563912,3,D3,3.0,1.0,1.0,1.0,1.0,98.0,nonburnable_or_other,7292.0,11.0,11.0,0.0,11.0,11.0,0.0
fire_01463,Broiler Fire,2021-07-07,2021,7,39.253647,-123.224377,80.0,4.394449154672439,C,Small,97.94428571428574,56.492857142857204,2.5614285714285714,4.257142857142857,20.65714285714285,1.1,68.0,56.57142857142857,8.3,9.416666666666666,265.15604,6.0,0.838670567945424,0.5446390350150271,4,D4,4.0,1.0,1.0,1.0,1.0,122.0,grass_shrub,7029.0,143.0,125.0,45.0,2029.0,104.0,1.0
fire_01464,Basalt Fire,2021-07-09,2021,7,37.06047,-121.05758,92.0,4.532599493153256,C,Small,92.95571428571427,61.1214285714286,2.4585714285714286,3.6571428571428575,17.657142857142855,0.0,73.28571428571429,56.42857142857143,7.9142857142857155,7.873333333333335,86.50806,3.0,0.9743700647852352,0.224951054343865,3,D3,3.0,1.0,1.0,1.0,1.0,98.0,nonburnable_or_other,7292.0,11.0,11.0,0.0,11.0,11.0,0.0
fire_01465,Coyote Fire,2021-07-09,2021,7,41.28523,-121.77593,110.0,4.709530201312334,D,Medium,90.25571428571426,60.58142857142868,2.2385714285714284,2.571428571428572,21.6,3.0,78.14285714285714,55.85714285714285,6.571428571428571,8.35,1406.963,3.0,-0.5150380749100544,-0.8571673007021121,3,D3,3.0,1.0,1.0,1.0,1.0,165.0,timber_understory,7031.0,146.0,117.0,45.0,2031.0,104.0,1.0
fire_01466,Road Fire,2021-07-10,2021,7,32.82731,-116.6253,86.0,4.465908118654584,C,Small,88.81571428571434,62.20142857142864,2.0814285714285714,3.271428571428572,22.67142857142857,0.0,73.14285714285714,57.71428571428572,7.1000000000000005,9.393333333333333,1046.3113,5.0,0.3907311284892735,-0.9205048534524404,1,D1,1.0,1.0,1.0,0.0,0.0,145.0,shrub,7110.0,242.0,222.0,0.0,2110.0,114.0,0.0
fire_01467,Diablo Fire,2021-07-11,2021,7,37.865193,-121.667665,128.0,4.859812404361672,D,Medium,96.63285714285722,60.06714285714288,2.762857142857143,4.271428571428571,17.557142857142857,0.0,69.42857142857143,54.85714285714285,8.528571428571428,8.110000000000001,46.349827,3.0,0.4848096202463371,0.8746197071393957,4,D4,4.0,1.0,1.0,1.0,1.0,102.0,grass,9301.0,342.0,303.0,0.0,2270.0,124.0,0.0
