gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned
fire_01256,9810b7b8-b865-4413-a60c-5f47e8945eda,Cottonwood Fire,2020-07-27,37.083806,-121.101634,788.0
fire_01257,dfc476d5-b274-4bfb-bf55-4af5ef611f5e,Ridge Fire,2020-07-27,34.75844,-118.72004,321.0
fire_01258,4751b58f-771f-4d9c-b742-4aad10ef45eb,Lincoln Fire,2020-07-27,40.78804,-124.19954,25.0
fire_01259,66f80cfd-55ff-4f8b-b971-708bef8c6d87,Border 11 Fire,2020-07-28,32.62212,-116.77048,100.0
fire_01260,b7cf91b3-e441-46c7-8214-a2ce84a21a3d,Branch Fire,2020-07-28,35.35146,-120.00521,3222.0
fire_01261,71cf5cd0-78c3-482c-b0d3-148bb24c4853,Brook Fire,2020-07-29,34.25143,-117.45479,185.0
fire_01262,3481e6e5-c6e8-4891-9e65-fdc3147ae579,Clay Fire,2020-07-29,38.40329,-121.17197,741.0
fire_01263,aa193e22-7d46-42fa-8638-8ee1e1cbaa2c,Rabbit Fire,2020-07-30,33.934137,-117.034461,104.0
fire_01264,2806bdb9-c1d2-4ace-b602-734e24282852,Dam Fire,2020-07-30,34.17363,-117.889503,220.0
fire_01265,04013e6f-d207-4043-8d3d-00aa5d332d85,Sheep Fire,2020-07-30,35.14357,-118.7933,233.0
fire_01266,8b9ae457-96ea-4041-912c-6b33e8498d98,Apple Fire,2020-07-31,33.99139,-116.9617,33424.0
fire_01267,eeb8174a-f5a7-4fb1-b611-45e85c858326,Stump Fire,2020-08-01,40.34659,-121.6415,684.0
fire_01268,00f6ca27-183c-4c2d-99f4-0362ddb522ae,Castaic Fire,2020-08-01,34.51853,-118.59699,178.0
fire_01269,5f88019a-39cf-43ff-921f-d5442e47f98d,Pond Fire,2020-08-01,35.43128,-120.47346,2005.0
fire_01270,dddf569c-7540-4822-8bf4-bd15d5c4473e,Sophia Fire,2020-08-02,38.686478,-121.103299,36.0
fire_01271,f05306b4-6281-4140-9d63-ea077c080ce9,Water Fire,2020-08-02,33.924086,-116.641846,52.0
fire_01272,91f3f77d-6b4a-47fb-bc79-a0250cded29a,North Fire,2020-08-02,40.36764,-120.44811,6882.0
fire_01273,7482a8eb-a31c-4556-b8d5-e6f86c4f3904,Sites Fire ,2020-08-02,39.31313,-122.48525,560.0
fire_01274,8d4fb3c6-8522-491b-a388-afad50660bfb,Post Fire,2020-08-02,34.04447,-118.21608,120.0
fire_01275,8b1c928f-99e8-4778-a988-445e154a00e3,Beale Fire,2020-08-02,39.11307,-121.38178,600.0
fire_01276,e2d97d53-bcff-4f0d-8b94-0ccfeb100f15,Elsmere Fire,2020-08-03,34.3428,-118.49731,200.0
fire_01277,e2334135-81c5-44a5-b20d-c3a9b1301531,Stagecoach Fire,2020-08-03,35.43044,-118.53361,7760.0
fire_01278,2b313120-5794-40d5-aa39-c7e621856d14,Trimmer Fire,2020-08-04,36.90933,-119.2439,594.0
fire_01279,7ece0a57-ab39-4d98-83bd-2a09f32b5242,Pass Fire,2020-08-04,35.61521,-120.40457,322.0
fire_01280,a79536eb-5ceb-4219-9b96-fa0632c4a289,Fort Fire,2020-08-06,34.93929,-118.92967,277.0
fire_01281,c4e48556-0c23-45e6-aebe-d1bcda4e52c5,Mina Fire,2020-08-10,39.82454,-123.262437,177.0
fire_01282,56e82924-7e7b-4cd0-9221-7f299718b493,Duluth Fire,2020-08-10,38.81111,-121.318472,65.0
fire_01283,3d5e2cbc-f2f3-4cd3-b6cc-0b2483940f8d,R-1 Fire,2020-08-11,40.590714,-120.549595,285.0
fire_01284,14e1721e-3907-4b2f-b9f9-3842a7d7106e,Soda Fire,2020-08-12,34.962524,-119.444977,424.0
fire_01285,49ef4e59-6a57-4219-a29b-d75f1297e356,Lake Fire,2020-08-12,34.679,-118.452,31089.0
fire_01286,d6ac2ead-0f03-4c79-bda7-a7a2f11050b6,Carrizo Fire,2020-08-12,35.308259,-119.987565,183.0
fire_01287,5258de73-6c10-44ac-99e0-88602a8a83f5,Meiss Fire,2020-08-13,38.474502,-121.172572,512.0
fire_01288,5671f6fd-7689-48e6-b792-03e3cfe95ff2,Ranch 2 Fire,2020-08-13,34.160265,-117.910498,4237.0
fire_01289,0707e044-ba48-42eb-9263-6e2aff583b33,Clark Fire,2020-08-14,39.647686,-121.633994,110.0
fire_01290,ab24840f-90e8-460c-bc88-d25091d7b61f,Loyalton Fire,2020-08-14,39.702438,-120.143473,47029.0
fire_01291,36aa4641-bb29-4b34-baad-e96406b4f702,Whale Fire,2020-08-15,35.472114,-120.856731,320.0
fire_01292,3a48ec04-0297-4561-bb64-e6461acde361,Hills Fire,2020-08-15,36.09876,-120.427342,2121.0
fire_01293,f6f24a2c-2072-4736-bca7-9a615af3156d,3-2 Fire,2020-08-16,35.519723,-120.801074,20.0
fire_01294,119469ac-fe6b-4934-ac17-36a73cefe958,Elk Fire,2020-08-16,39.52452,-122.427358,727.0
fire_01295,ff4d7735-a5d6-452f-8775-3b208eb046b2,River Fire,2020-08-16,36.60239,-121.62161,48088.0
fire_01296,b8f267be-9911-44ee-8a73-7a0537fbd6fa,August Complex (includes Doe Fire),2020-08-16,39.776,-122.673,1032648.0
fire_01297,a7b2fc4a-18ce-4a89-b192-24c1389c014c,Jones Fire,2020-08-17,39.29241,-121.100352,705.0
fire_01298,625e0c82-b8a2-4acc-8ff5-19787ca65b69,4-8 Fire,2020-08-17,39.555943,-122.5012461,275.0
fire_01299,f5d17ece-121c-4426-8235-d898b6aa1fa6,Holser Fire,2020-08-17,34.438759,-118.758965,3000.0
fire_01300,1b0a862b-8fd9-4aa9-8ac7-f6ca6b3cbd39,Murphy Fire,2020-08-17,38.840068,-120.876546,14.0
fire_01301,d19ac7c7-c899-4600-82c9-fe24dc29f3c9,CZU Lightning Complex (Including Warnella Fire) ,2020-08-16,37.17162,-122.22275,86509.0
fire_01302,22c6ea3c-304c-4b3b-bfba-7c9dfc63d9da,SCU Lightning Complex,2020-08-16,37.439437,-121.30435,396624.0
fire_01303,06f4e066-b0d2-4af9-91a3-518aef4d0197,Carmel Fire,2020-08-18,36.4463,-121.68181,6901.0
fire_01304,c387f9ae-a783-4dab-b9b7-12866c8a6a34,3-19 Fire,2020-08-18,39.276,-123.013667,62.0
fire_01305,ef9d3424-5838-466e-bb92-ac5dc23be5c5,Salt Fire,2020-08-18,38.027921,-120.763258,1783.0
fire_01306,1eadad68-344e-4728-8390-b0d31b96333d,Creek Fire,2020-08-18,39.8174372,-123.2111007,820.0
fire_01307,9645c55f-2b11-40ab-9ae7-df424d685a2d,LNU Lightning Complex,2020-08-17,38.48193,-122.14864,363220.0
fire_01308,f6aba342-3b28-460b-a88a-96ccbdcb3c14,Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,2020-08-17,40.09571,-122.4393,19609.0
fire_01309,7486c76a-019a-496f-9d5c-f4b962906fe4,Flint Fire,2020-08-19,38.03106,-120.85258,55.0
fire_01310,c57a1d32-216b-443e-bb67-87be3232bf8b,Moc Fire,2020-08-20,37.813779,-120.312565,2857.0
fire_01311,d09da426-ed85-4909-892b-2505c4813d93,Volcano Fire,2020-08-20,33.454896,-117.328234,45.0
fire_01312,a453303f-cb87-430a-9a3c-d9b2f0b7ceb2,Coyote Fire,2020-08-21,37.18725,-121.68465,143.0
fire_01313,6edfd658-def5-451c-86bd-83cb2280e34f,Sheep Fire ,2020-08-22,40.274,-120.757,29570.0
fire_01314,60c2ba16-9296-4fb9-aba2-1331c25129c6,Woodward Fire,2020-08-18,38.018089,-122.836701,4929.0
fire_01315,354cbed0-3717-411f-b95b-c26137b4a2a4,Placer Fire,2020-08-25,35.4335197,-120.1243296,53.0
fire_01316,a89673de-1c0d-43cc-9a96-bd83f632bf65,R-8 Pinecone Fire ,2020-08-26,40.773,-120.536,567.0
fire_01317,3826c0d8-e78d-4608-889c-b7c4f6c37a25,Perry Fire,2020-08-26,38.8825,-121.10411,9.0
fire_01318,1a62a4b4-ad1a-4e12-b8ed-a3a50e3d1722,Johnson Fire ,2020-08-28,34.65979,-118.36411,290.0
fire_01319,5937fad1-a332-4d92-ba83-c8022173b5ba,Hensley Fire ,2020-08-30,37.08053,-119.88673,400.0
fire_01320,44276cce-9fe4-472d-aac6-4d08e9d01365,Catholic Fire,2020-09-01,39.012743,-122.637037,13.0
fire_01321,7e359448-0344-4407-a289-e4fb7823ac3c,Creek Fire,2020-09-04,37.19147,-119.261175,379895.0
fire_01322,5367d20e-b24c-40ef-acd1-93c05e4b73b9,El Dorado Fire,2020-09-05,34.08056,-116.98669,22744.0
fire_01323,9277ab02-734d-4b01-ac35-c27ba62c2af3,Valley Fire,2020-09-05,32.765615,-116.692705,16390.0
fire_01324,6fd76607-08af-4c44-9e40-edde0bc9d6cf,Oak Fire,2020-09-07,39.4935,-123.3965,1100.0
fire_01325,7442faa1-3681-4b85-8ed7-229e34ee3011,Willow Fire,2020-09-09,39.3637,-121.32361,1311.0
fire_01326,a7f3e6f3-3e15-4350-a0f7-2a5392e0708d,Sperry Fire,2020-09-08,37.46377,-121.18018,45.0
fire_01327,2cdf609e-de06-4e0b-a2bc-527ffde51064,Schoolhouse Fire,2020-09-09,41.68229,-122.84057,45.0
fire_01328,8ffb7148-7668-452a-8fbc-3a2b49b753ea,Shackleford Fire,2020-09-11,41.575549,-123.021635,50.0
fire_01329,aab65b54-103c-4101-a70b-5983533d49e9,Bullfrog Fire,2020-09-12,37.135474,-119.027309,1185.0
fire_01330,4f2c2a0b-d187-4e11-8841-3a014cadd739,Fox Fire,2020-09-16,41.211022,-122.847359,2188.0
fire_01331,55684e7d-4312-408d-8538-51e2006581b0,San Antonio Fire ,2020-09-16,34.773809,-120.491594,111.0
fire_01332,0e83ff21-5cb8-4f2f-b059-58a77d39b502,Snow Fire ,2020-09-17,33.88831,-116.68386,6254.0
fire_01333,d6b00a56-682d-4908-bf07-45eef54c9198,Glass Fire,2020-09-27,38.56295,-122.49745,67484.0
fire_01334,f0a3f022-0d5a-4d47-93c7-2a73cb081740,Zogg Fire,2020-09-27,40.53927,-122.56656,56338.0
fire_01335,26f0d1c5-8df4-4201-810f-0b136677e4c6,Martindale Fire ,2020-09-28,34.563,-118.4,230.0
fire_01336,eef565af-d64a-4c72-a4a2-6a9d13e6211c,Candy Fire,2020-09-29,33.764357,-117.374419,454.0
fire_01337,fdae8b5d-95f3-4eaa-bd71-35cd402a94f9,Copper Fire ,2020-09-30,38.49375,-121.003602,48.0
fire_01338,745a276b-488e-40e6-b62d-065111a98139,Pony Fire,2020-10-03,38.464074,-121.039236,20.0
fire_01339,8b25feb1-9eb7-433d-8abf-d6ab554c9fe3,Lambert Fire,2020-10-04,38.424016,-121.006635,21.0
fire_01340,b341b09d-2024-4b2a-a439-f39409abb432,Fields Fire ,2020-10-07,39.181047,-121.450982,56.0
fire_01341,65b0ce28-b5e6-4dfc-b569-96716e556c90,Irvine Fire,2020-10-11,37.821737,-122.104314,30.0
fire_01342,4a85b108-3756-4b00-9767-56591a517c8d,Diamond Fire,2020-10-13,37.98337,-120.64541,21.0
fire_01343,45c76674-7d01-4fff-bb00-a08013019a86,Bruder Fire,2020-10-15,34.014728,-117.138078,170.0
fire_01344,cbd8fd0c-8d0f-4df3-aea3-1355a685bb96,Cameron Fire,2020-10-18,38.659387,-120.964726,15.0
fire_01345,64ea3d93-de8b-41fc-b5eb-af37e8ac1f95,Ferry Fire,2020-10-22,39.51694,-121.54475,6.0
fire_01346,673a098f-d4f2-43c6-96c7-7712dafd20ec,Redwood Fire,2020-10-23,40.55823,-123.88658,102.0
fire_01347,67cd9b6f-a40b-4f0d-8efc-2dbe4fd9d990,Pope Fire,2020-10-23,38.56184,-122.37828,61.0
fire_01348,f6e28549-a711-429d-a4ed-9df6530a9a2a,Point Fire (Shasta and Tehama County),2020-10-25,40.38869,-122.39033,275.0
fire_01349,18a15a5f-ddde-48e9-92bc-1d40813a7794,Dersch Fire,2020-10-25,40.47646,-122.18102,133.0
fire_01350,fb6cb221-c303-4573-bd63-0c8b1468d4a2,Olinda Fire,2020-10-25,40.41486,-122.342,5.0
fire_01351,a2b27cff-5d89-423a-853e-3a78e63f79ef,Silverado Fire ,2020-10-26,33.73614,-117.65719,12466.0
fire_01352,21b0622c-8b4d-439b-8175-d4ba20507d02,Blue Ridge Fire ,2020-10-26,33.877257,-117.675067,13964.0
fire_01353,4be72b8c-5aeb-426d-9af5-2acebca88fb0,Cypress Fire,2020-11-01,34.03343,-117.51476,150.0
fire_01354,e9482561-8193-48a9-a152-2ff8d993ce06,San Dimas Fire,2020-11-06,34.146195,-117.778561,131.0
fire_01355,c5b45f76-3b72-4f3d-b651-7c7bb0f156b7,257 Fire,2020-11-17,41.4435,-120.87054,49.0
fire_01356,2b6aedb5-87fe-447c-a772-bec58abb8820,Airport Fire,2020-12-01,33.893351,-117.62109,1087.0
fire_01357,14c21ef6-b5b7-44a3-858b-666b57b750f3,Cerritos Fire,2020-12-03,33.773754,-117.051463,200.0
fire_01358,a2665121-7dd7-4a4c-8c6e-0731ed9e1888,Bond Fire,2020-12-02,33.743842,-117.674967,6686.0
fire_01359,ad807579-4f4f-4a5a-a17a-7ca299aca978,Thomas Fire,2020-12-03,41.591948,-120.374514,24.0
fire_01360,e8721404-3d22-4b27-b152-8a7f4a97a8e5,Cornell Fire,2020-12-07,34.33622,-119.078,174.0
fire_01361,0dad0a68-239b-41b5-bfe0-033e6a216fac,Sanderson Fire,2020-12-13,33.93244,-117.03459,1954.0
fire_01362,2347b6fb-8468-46bb-9917-d5cea3f1efdd,Erbes Fire,2021-01-14,34.20955,-118.83967,250.0
fire_01363,68c11904-f38b-4aa0-ab90-b3c805c4e8cd,Manzanita Fire,2021-01-19,37.25086,-119.51982,23.0
fire_01364,929a21bc-65a0-49b4-bc90-bfa5457987e4,Bonny Doone Complex (Previously Fanning Fire),2021-01-19,37.08931,-122.10509,20.0
fire_01365,2657090b-ec47-4fbe-bc4e-400cd50a8d55,North Butano Fire,2021-01-18,37.18259,-122.28823,15.0
fire_01366,9b2b5a16-52cf-4f2e-bc8a-a3af75b28522,China Grade Fire,2021-01-18,37.17749,-122.1756,22.0
fire_01367,75711186-5792-4c41-9309-48dbac8e667d,Wolf Fire,2021-01-19,34.99432,-119.185309,865.0
fire_01368,b38fdc2c-3108-4273-8a67-8d69bdbfb6bb,72 Fire,2021-01-19,33.52871,-116.10723,43.0
fire_01369,79aca6f4-ee40-44e8-9dff-069c36c36fc1,Towsley Fire,2021-01-19,34.3585229,-118.5553174,184.0
fire_01370,7be84564-edf7-4724-99ba-5c1ee7f86e30,Panther Ridge Fire,2021-01-19,37.18381,-122.13372,20.0
fire_01371,1ebddf4e-0190-4363-a858-ac789206b5fd,Freedom Fire,2021-01-19,36.98767,-121.83627,37.0
fire_01372,21a360ea-3a4e-4267-986e-3bb1416ca05b,Grapevine Fire,2021-03-14,35.5819816117628,-117.5910734433329,86.0
fire_01373,762d7abb-ec4e-4e50-9137-617c8445b0d1,Refuge Fire,2021-03-27,41.927772,-121.627082,873.0
fire_01374,0c3c5916-b391-4916-ad16-059c094da426,Line Fire,2021-03-28,37.813464,-120.131236,23.0
fire_01375,da35c08b-9f0a-42b2-9e1f-b6e9a545d3fb,Woodman Fire,2021-04-01,40.6758842,-122.0536419,35.0
fire_01376,1f31ac02-436e-4555-b7d1-32b636c11c17,Westwood Fire,2021-04-04,34.30277328465364,-118.70009500551254,25.0
fire_01377,02ba1be4-fecc-49a6-927d-8da38d215851,Paso Fire,2021-04-12,32.958961,-116.582369,28.0
fire_01378,6a7cee19-fc90-4f87-a306-48ccd9cee200,Turnout Fire,2021-04-18,38.99914,-123.35838,200.0
fire_01379,81d9dc1d-9cff-4a22-a6c6-2a4f94cf30ed,River Fire,2021-04-19,38.9743823,-121.5896697,80.0
fire_01380,92aa05b8-83d8-45ec-b079-86d7698086a5,Luis Fire,2021-04-24,37.0953436,-121.143154,93.0
fire_01381,4f4775e4-cd91-4f78-a1de-9c15213ebed2,North Fire,2021-04-28,34.449686,-118.616276,650.0
fire_01382,5f8ebcac-e1f0-4659-9f38-f3e862a3a440,Sky Fire,2021-04-29,38.88437128468346,-122.51771555326388,65.0
fire_01383,4567cb5b-ef86-4630-81ef-f442fc07dc3e,Campo Fire,2021-04-29,38.223179,-120.856628,160.0
fire_01384,63892d1b-fd0d-4120-be74-242857e211ee,Salmon Fire,2021-05-01,38.773294,-121.034998,32.0
fire_01385,89467f5f-2562-47dc-99b6-cb8ec90c3a12,Southern Fire,2021-05-02,32.987532,-116.443391,5366.0
fire_01386,fb63695d-fd59-47dd-9247-e5a7099b5fce,Creek Fire,2021-05-04,33.532246,-116.767011,32.0
fire_01387,c3f573fc-ece2-4b19-a67e-069bf3fc0c16,Bridge Fire,2021-05-05,33.86972,-117.044072,226.0
fire_01388,25d0bdd9-c422-459a-bc12-d9cae4843518,Gunnison Fire,2021-05-08,39.85479,-121.91936,550.0
fire_01389,baef627e-c3ba-4c3c-8a55-a168839aa2c8,Granite Fire,2021-05-08,38.03106,-120.85258,118.0
fire_01390,0b59568a-ab13-4acf-965a-18e9b18ae223,Dillard Fire,2021-05-08,38.28328,-121.45965,44.0
fire_01391,ee1dc476-97d4-4da9-a2ba-d3e9f5116309,Quail Fire,2021-05-12,39.2510745,-121.361339,35.0
fire_01392,3bd5d90f-8131-48a0-a02f-1677e5394ce1,Pine Fire,2021-05-12,34.454231,-117.663815,442.0
fire_01393,5afc3e64-eb8a-4aad-9bb5-1f9a20f84bb0,Fields Fire,2021-05-14,37.560209,-120.419624,97.0
fire_01394,0c1abd92-b131-40f4-bcf7-f6d1871af6a1,R-1 Fire,2021-05-14,40.971612,-120.094517,29.0
fire_01395,8c1bfb66-4002-498a-ae39-62b584718519,Palisades Fire,2021-05-14,34.079046,-118.558938,1202.0
fire_01396,1882364c-9710-47ab-9871-349a76a60173,Davis Fire,2021-05-18,33.8948,-117.1116,300.0
fire_01397,e8b4ee36-20b5-4d20-93a4-831ef2e5c659,Parkside Fire,2021-05-19,33.50994,-115.917099,17.0
fire_01398,aefbc94c-63b5-4767-aa12-a8bc8ed80d87,Settlers Fire,2021-05-19,38.56101,-121.01365,45.0
fire_01399,a5bcf6ba-3e09-49f8-b4c4-1b134aa5c83f,WeeVill Fire,2021-05-20,34.7591895,-118.5044868,300.0
fire_01400,8e8900a0-814f-425a-8b37-bd5098222959,Bluff Fire,2021-05-21,41.23106,-123.66003,25.0
fire_01401,53d124c0-3cc9-436a-8c35-87a9019a3d24,Tomki Fire,2021-05-21,39.384319,-123.23205,18.0
fire_01402,9116b7e9-66c8-417b-a1f6-b9b078e240d6,Lake Fire,2021-05-24,33.965596,-117.471517,115.0
fire_01403,4f6bdd52-abdc-4c93-a48b-7d7adae05cfc,Live Oak Fire,2021-05-27,37.45646,-120.00392,197.0
fire_01404,cfdab623-d2b2-4d61-a227-be32ebb3fac4,Mile Fire,2021-05-27,37.89346196853137,-120.8391587117288,508.0
fire_01405,6cdd3c1b-2ef3-4a77-aef2-82ff170cd227,Sargents Fire,2021-05-30,35.932852,-120.854096,1118.0
fire_01406,81777c5a-cf1d-4161-a261-97c55a8393c0,Slope Fire,2021-05-31,36.86201725309289,-119.3484121800294,25.0
fire_01407,033ee676-f2f0-4ea8-bbc9-b0bb02de3462,Smalley Fire,2021-05-31,37.1619216,-119.5166045,45.0
fire_01408,c8ae5d37-89ac-4d57-904e-720ef7012edc,Scott Fire,2021-06-01,33.631955,-117.089849,28.0
fire_01409,760bd55e-7296-44c7-a8ea-917e1751d811,Coyote Fire,2021-06-02,33.895007,-116.90145,43.0
fire_01410,1a1a9275-f16f-4a06-abe6-3ba18e5e9b33,Buck Fire,2021-06-06,37.24484944019164,-119.86047836209606,50.0
fire_01411,63d1e4af-4112-4d67-8db0-4dec23b3674f,Intanko Fire,2021-06-08,39.084872,-121.333346,939.0
fire_01412,1eea5329-95c3-4a41-974f-7b3693441b1e,Farm Fire,2021-06-09,34.383247203440405,-117.41835464122236,250.0
fire_01413,b6391e06-889a-4d69-ba3e-8491af004029,Sierra Fire,2021-06-09,33.315711565249096,-117.34832277422022,1000.0
fire_01414,09996c3f-3186-4c5d-8006-ced791b3ff40,Creek Fire,2021-06-09,38.899722,-122.238889,34.0
fire_01415,ddcef5cf-9417-4c41-b64b-910e096522fc,Flats Fire,2021-06-13,33.5812044,-116.4518615,341.0
fire_01416,0e78a6e0-9315-4b29-8a1c-894d4b06a64e,Goose Fire,2021-06-13,38.3046414,-120.9608439,67.0
fire_01417,92fd111b-2d3a-48c8-bc43-d505eaceb423,Beale Fire,2021-06-13,39.1956433,-121.3587065,150.0
fire_01418,8d9ee304-6918-4f74-b7f1-ec8441020bf9,Silicon Fire,2021-06-14,37.24042,-121.76309,35.0
fire_01419,08a000bd-2c35-4409-abe9-961da323bbe2,Kathryn Fire,2021-06-15,33.67127,-116.94956,15.0
fire_01420,2b42f885-f296-4659-98e0-c33585215fa9,Rock Fire,2021-06-15,40.61468,-122.49164,108.0
fire_01421,e86265b9-2ac9-471e-bff4-deb2f46b7b7d,Dairy Fire,2021-06-15,40.10806,-122.16025,165.0
fire_01422,26ec9c89-912e-4c23-a6c9-04b5dcb31970,Equestrian Fire,2021-06-16,38.79988,-121.01273,10.0
fire_01423,83e251e4-196f-4db5-b5ba-bed8e300380c,Pomo Fire,2021-06-17,39.16338,-122.916,42.0
fire_01424,6672b6ad-981e-43e8-b4ad-a75285ab9f90,Park Fire,2021-06-17,39.77144,-121.76629,402.0
fire_01425,2947b64d-5835-411b-a603-afcbaf8d53d8,Alabama Fire,2021-06-18,36.59717,-118.20355,560.0
fire_01426,587e51fd-ad97-4894-b53e-300a78e4dc80,Antelope Fire,2021-06-18,36.47887,-119.10788,11.0
fire_01427,8e8e1a5e-0855-4751-8ad1-70730007657c,Success Fire,2021-06-18,36.03223,-118.85799,800.0
fire_01428,ecdd77c3-2919-44d8-9ee9-c176271b04d0,Nettle Fire,2021-06-18,36.03887,-118.76857,1265.0
fire_01429,961a9b24-0bad-4c53-9809-14fe98d515c4,Willow Fire,2021-06-18,36.151231,-121.558858,2877.0
fire_01430,f5d44748-ed74-4660-ab1a-b94f483ab5df,Crane Fire,2021-06-18,34.83498,-118.86258,48.0
fire_01431,8992a229-a245-431d-9a61-11f8d545d93b,Overland Fire,2021-06-19,32.903917,-116.233056,515.0
fire_01432,cfcf1a2b-e358-4dc0-ab39-93ebe94fc843,Bautista Fire,2021-06-19,33.551747,-116.707967,95.0
fire_01433,68b1630c-10e7-4d99-9c61-baa592f1dd83,Inyo Creek Fire,2021-06-19,36.6000177,-118.1420738,592.0
fire_01434,37385589-19f2-43fd-96fb-6a5cd28c607c,Cow Fire,2021-06-20,40.53297,-122.12107,761.0
fire_01435,c9ccf962-449a-4fe8-a1ec-42672f023868,76 Fire,2021-06-20,33.499081,-116.1147496,20.0
fire_01436,32ea3306-088d-4779-9009-2763c7f8a38c,Clevenger Fire,2021-06-20,33.09183,-116.9543,53.0
fire_01437,1702e4de-4414-4604-a70d-e0f54df154bd,Watt Fire,2021-06-21,38.728881,-121.39247,42.0
fire_01438,4c9c4b27-d45d-453d-82f9-39da5ccfe176,Antelope Fire,2021-06-22,41.583949,-120.729446,580.0
fire_01439,348304a5-5d65-46bb-a9f6-4e8ce6ca985b,Panoche Fire,2021-06-23,36.63228,-120.987172,145.0
fire_01440,691ca75a-6419-40ab-87d7-bbe92796307c,Pine Fire,2021-06-23,40.475558,-122.481055,50.0
fire_01441,9bacadf6-c7e2-43c9-b8e6-41be7a79579b,Mesa Fire,2021-06-23,33.337282,-117.095858,350.0
fire_01442,e9761340-1808-42f6-b773-fb7047a2a638,4-3 Fire,2021-06-24,41.562302,-120.497502,134.0
fire_01443,909624c0-d36c-4b9a-8f34-a9e02961b883,Paseo Fire,2021-06-25,37.118582,-121.584194,37.0
fire_01444,b3136d0f-6ef3-46ea-9342-6d6b0d82d274,Steins Fire,2021-06-26,38.659971,-120.876096,11.0
fire_01445,9d7c19c4-f146-4b3e-a4c3-5ea9c3247208,Lava Fire,2021-06-24,41.459,-122.329,26409.0
fire_01446,eddffab0-51af-490d-b60e-640300fe6085,Canyon Fire,2021-06-26,35.442533,-118.793912,220.0
fire_01447,62f7b39d-1213-47c2-8118-88eb98908af7,Shell Fire,2021-06-27,34.919,-118.891,1984.0
fire_01448,9128e6fe-a114-479a-a43c-64ea56411eb5,Sky Fire,2021-06-27,40.039,-121.406,76.0
fire_01449,4376d68e-4093-4d4c-aa6f-e0df6d50e9fb,Vulcan Fire,2021-06-27,36.932,-119.735,140.0
fire_01450,d6b89198-5fd8-498f-8429-3d2994f496f9,Peak Fire,2021-06-28,34.20849,-117.280416,35.0
fire_01451,2aaf4aba-1155-4f25-a5a6-fd6ee8d66f8c,Stowe Fire,2021-06-28,33.740058,-117.050236,122.0
fire_01452,0794cd0a-12e3-4576-8692-45603ad6b246,Lilly Fire,2021-06-28,41.665191,-122.054254,35.0
fire_01453,3a83c4bc-28cc-4792-849b-fedb5629e4bc,Tennant Fire,2021-06-28,41.665191,-122.054254,10580.0
fire_01454,9692e02d-4a87-48b7-b261-f83f4a951642,Beswick Fire,2021-06-28,41.917209,-122.374848,118.0
fire_01455,ac0c072d-d926-49f2-8a3d-c18ea5d32010,Blue Fire,2021-06-30,37.02865766813302,-119.25484409482164,277.0
fire_01456,b07cd929-6dde-4ad9-b845-a2fdc5ba3f97,Salt Fire,2021-06-30,40.860525,-122.348956,12660.0
fire_01457,dd8d424d-e416-48a4-87e0-ddc26d4fdcb3,Ysabel Fire,2021-07-03,33.119448,-116.677511,173.0
fire_01458,421fd9f2-1fbb-4bec-bf19-3318fa4830dc,Main Fire,2021-07-03,36.10007,-119.017899,384.0
fire_01459,882f419d-ff9e-4533-b8da-a428ffcfec6e,Beckwourth Complex,2021-07-04,39.83203,-120.3415,105670.0
fire_01460,a7d2c14e-66e8-4ac6-9538-ad9612dce2d5,Tumbleweed Fire,2021-07-04,34.808751,-118.87933,868.0
fire_01461,be285500-c0c4-4f7e-83ae-1f9a991578b1,Fish Fire,2021-07-04,36.802809,-119.393795,75.0
fire_01462,5eaaed19-b38a-49f1-84f8-78d9f8c76656,Juniper Fire,2021-07-05,41.80728,-120.638464,1011.0
fire_01463,8c512c44-7ddb-44b4-bf03-bab00c0c0c98,Broiler Fire,2021-07-07,39.253647,-123.224377,80.0
fire_01464,82af1b59-858c-43c4-9f4f-842605e6c0c1,Basalt Fire,2021-07-09,37.06047,-121.05758,92.0
fire_01465,3a4d4c77-ff87-458d-b906-e203fc098aa5,Coyote Fire,2021-07-09,41.28523,-121.77593,110.0
fire_01466,f4c4de41-d8d4-4c66-9d9f-4f1ba285bf59,Road Fire,2021-07-10,32.82731,-116.6253,86.0
fire_01467,215529d8-6c0a-4dfa-8d6f-342a5666e1f2,Diablo Fire,2021-07-11,37.865193,-121.667665,128.0
fire_01468,4fde57bd-089f-4c24-b224-b60306e1648d,Bear Fire,2021-07-11,34.85178,-118.81448,71.0
fire_01469,2acb95c8-7a0b-4bfc-9174-6da944037bf2,River Fire,2021-07-11,37.350823,-119.869785,9656.0
fire_01470,a191b2bc-5dee-4511-b34b-ca06ef62b5ab,Bradley Fire,2021-07-11,41.25272,-121.82403,357.0
fire_01471,4b66f232-6ab8-4e00-9f8b-957296920ed9,Dexter Fire,2021-07-12,37.8024,-118.8745,2965.0
fire_01472,00016d5d-1647-49e4-a02a-abf46b8480ae,Dixie Fire,2021-07-13,39.871306,-121.389439,963309.0
fire_01473,925dcb5b-1885-407d-b441-10765a31ce97,Cannon Fire,2021-07-14,40.1703,-122.64768,43.0
