id,lon,lat,start,end
fire_00976,-121.678172,37.968494,2019-07-08,2019-08-06
fire_00977,-120.336977,40.886677,2019-07-08,2019-08-06
fire_00978,-121.320838,40.900458,2019-07-08,2019-08-06
fire_00979,-122.7751,38.99174,2019-07-09,2019-08-07
fire_00980,-120.420058,37.949747,2019-07-09,2019-08-07
fire_00981,-120.275298,40.943799,2019-07-09,2019-08-07
fire_00982,-121.841879,37.708743,2019-07-10,2019-08-08
fire_00983,-121.423281,39.171091,2019-07-11,2019-08-09
fire_00984,-117.004667,33.909792,2019-07-13,2019-08-11
fire_00985,-122.54364,40.46968,2019-07-13,2019-08-11
fire_00986,-123.195306,39.005262,2019-07-13,2019-08-11
fire_00987,-118.254,34.91,2019-07-14,2019-08-12
fire_00988,-121.969167,38.455,2019-07-14,2019-08-12
fire_00989,-120.890556,38.703889,2019-07-15,2019-08-13
fire_00990,-122.309167,39.088333,2019-07-15,2019-08-13
fire_00991,-121.761974,37.219717,2019-07-16,2019-08-14
fire_00992,-122.159393,40.484329,2019-07-16,2019-08-14
fire_00993,-120.208019,37.532028,2019-07-16,2019-08-14
fire_00994,-116.760465,32.57394,2019-07-16,2019-08-14
fire_00995,-120.826165,38.652475,2019-07-16,2019-08-14
fire_00996,-116.658735,32.573437,2019-07-17,2019-08-15
fire_00997,-120.177018,37.536069,2019-07-17,2019-08-15
fire_00998,-121.55867,37.71734,2019-07-22,2019-08-20
fire_00999,-122.241944,40.715556,2019-07-23,2019-08-21
fire_01000,-116.857817,33.4506,2019-07-23,2019-08-21
fire_01001,-120.544,40.562,2019-07-25,2019-08-23
fire_01002,-120.029722,39.892222,2019-07-25,2019-08-23
fire_01003,-117.487578,33.77777348,2019-07-26,2019-08-24
fire_01004,-121.45597,37.034183,2019-07-26,2019-08-24
fire_01005,-116.873955,32.557546,2019-07-26,2019-08-24
fire_01006,-116.914799,33.463991,2019-07-28,2019-08-26
fire_01007,-120.581,40.593,2019-07-29,2019-08-27
fire_01008,-121.657011,37.718636,2019-08-01,2019-08-30
fire_01009,-119.030621,36.40193,2019-08-01,2019-08-30
fire_01010,-120.992914,35.906482,2019-08-02,2019-08-31
fire_01011,-119.3547,34.71011,2019-08-02,2019-08-31
fire_01012,-121.596667,37.545167,2019-08-03,2019-09-01
fire_01013,-120.8405,36.600167,2019-08-03,2019-09-01
fire_01014,-117.343833,34.353667,2019-08-03,2019-09-01
fire_01015,-120.946657,38.898915,2019-08-04,2019-09-02
fire_01016,-122.07743,37.178353,2019-08-04,2019-09-02
fire_01017,-120.680556,40.061389,2019-08-05,2019-09-03
fire_01018,-117.273157,33.528469,2019-08-05,2019-09-03
fire_01019,-122.642572,38.910498,2019-08-05,2019-09-03
fire_01020,-121.39478,36.732866,2019-08-05,2019-09-03
fire_01021,-122.64,40.12,2019-08-06,2019-09-04
fire_01022,-120.945044,38.017138,2019-08-06,2019-09-04
fire_01023,-123.222196,40.062304,2019-08-06,2019-09-04
fire_01024,-122.789,40.109,2019-08-06,2019-09-04
fire_01025,-118.872,37.826,2019-08-07,2019-09-05
fire_01026,-121.056,41.748,2019-08-07,2019-09-05
fire_01027,-118.228,36.284,2019-08-07,2019-09-05
fire_01028,-118.185,36.151,2019-08-07,2019-09-05
fire_01029,-118.345,37.034,2019-08-07,2019-09-05
fire_01030,-121.412333,39.470333,2019-08-07,2019-09-05
fire_01031,-122.662258,41.862237,2019-08-08,2019-09-06
fire_01032,-123.2129356,41.4929742,2019-08-08,2019-09-06
fire_01033,-122.634108,41.150392,2019-08-08,2019-09-06
fire_01034,-122.833831,38.955024,2019-08-08,2019-09-06
fire_01035,-121.412619,39.45296,2019-08-08,2019-09-06
fire_01036,-122.740333,41.512917,2019-08-08,2019-09-06
fire_01037,-117.3063,33.9369,2019-08-08,2019-09-06
fire_01038,-120.187368,34.630919,2019-08-10,2019-09-08
fire_01039,-116.631106,33.496633,2019-08-11,2019-09-09
fire_01040,-121.110146,37.32585,2019-08-12,2019-09-10
fire_01041,-117.270144,33.854597,2019-08-13,2019-09-11
fire_01042,-120.401028,37.492002,2019-08-14,2019-09-12
fire_01043,-117.043723,33.4853,2019-08-15,2019-09-13
fire_01044,-123.000833,41.749667,2019-08-16,2019-09-14
fire_01045,-116.801111,33.635,2019-08-16,2019-09-14
fire_01046,-121.432636,38.751648,2019-08-21,2019-09-19
fire_01047,-121.842751,37.467744,2019-08-22,2019-09-20
fire_01048,-120.455883,35.214364,2019-08-22,2019-09-20
fire_01049,-117.170588,33.900994,2019-08-22,2019-09-20
fire_01050,-120.827386,38.20177,2019-08-23,2019-09-21
fire_01051,-120.625556,37.838333,2019-08-24,2019-09-22
fire_01052,-122.039167,40.612556,2019-08-25,2019-09-23
fire_01053,-116.806941,32.787656,2019-08-25,2019-09-23
fire_01054,-120.67131,38.332083,2019-08-26,2019-09-24
fire_01055,-116.88,32.87833333,2019-08-26,2019-09-24
fire_01056,-122.25611111,38.07944444,2019-08-27,2019-09-25
fire_01057,-121.693472,39.622137,2019-08-29,2019-09-27
fire_01058,-120.965105,38.538467,2019-08-30,2019-09-28
fire_01059,-117.033598,33.703546,2019-08-31,2019-09-29
fire_01060,-120.634179,36.154184,2019-08-31,2019-09-29
fire_01061,-120.1755,35.189783,2019-09-01,2019-09-30
fire_01062,-121.336465,37.429506,2019-09-03,2019-10-02
fire_01063,-123.4375,41.70611111,2019-09-04,2019-10-03
fire_01064,-123.458782,39.613783,2019-09-04,2019-10-03
fire_01065,-119.96606,37.604638,2019-09-06,2019-10-05
fire_01066,-122.211671,38.165873,2019-09-06,2019-10-05
fire_01067,-121.219163,37.066483,2019-09-07,2019-10-06
fire_01068,-122.070055,40.314187,2019-09-07,2019-10-06
fire_01069,-121.853,37.606,2019-09-08,2019-10-07
fire_01070,-120.73102,35.79069,2019-09-09,2019-10-08
fire_01071,-122.1604,39.847708,2019-09-09,2019-10-08
fire_01072,-122.160416,39.847708,2019-09-09,2019-10-08
fire_01073,-122.103867,37.828267,2019-09-10,2019-10-09
fire_01074,-117.499619,33.827979,2019-09-10,2019-10-09
fire_01075,-117.207068,33.975405,2019-09-10,2019-10-09
fire_01076,-117.059167,33.9925,2019-09-10,2019-10-09
fire_01077,-122.19911,40.4988,2019-09-10,2019-10-09
fire_01078,-116.897333,33.8615,2019-09-10,2019-10-09
fire_01079,-118.950833,34.156389,2019-09-10,2019-10-09
fire_01080,-118.48161,34.32988,2019-09-10,2019-10-09
fire_01081,-120.312856,35.709176,2019-09-11,2019-10-10
fire_01082,-120.145,38.724,2019-09-11,2019-10-10
fire_01083,-119.20187,34.23955,2019-09-11,2019-10-10
fire_01084,-120.304341,40.387772,2019-09-13,2019-10-12
fire_01085,-116.05898,33.45148,2019-09-14,2019-10-13
fire_01086,-122.245186,38.045866,2019-09-15,2019-10-14
fire_01087,-117.097441,32.762706,2019-09-15,2019-10-14
fire_01088,-120.190833,34.484722,2019-09-17,2019-10-16
fire_01089,-122.604425,38.88913,2019-09-17,2019-10-16
fire_01090,-120.460189,36.319291,2019-09-18,2019-10-17
fire_01091,-117.21545,34.033117,2019-09-21,2019-10-20
fire_01092,-118.554091,34.055768,2019-09-21,2019-10-20
fire_01093,-122.780053,38.792458,2019-09-23,2019-10-22
fire_01094,-117.274276,34.183624,2019-09-24,2019-10-23
fire_01095,-122.636471,37.896231,2019-09-24,2019-10-23
fire_01096,-121.800538,39.551423,2019-09-24,2019-10-23
fire_01097,-118.368056,34.472778,2019-09-24,2019-10-23
fire_01098,-122.361112,37.166674,2019-09-24,2019-10-23
fire_01099,-121.68598,37.62782,2019-09-24,2019-10-23
fire_01100,-116.742508,33.055124,2019-09-25,2019-10-24
fire_01101,-117.027333,33.259861,2019-09-25,2019-10-24
fire_01102,-122.25421,40.00171,2019-09-27,2019-10-26
fire_01103,-121.64118,37.99136,2019-09-27,2019-10-26
fire_01104,-122.2241,38.03545,2019-09-27,2019-10-26
fire_01105,-122.22463,38.07205,2019-09-27,2019-10-26
fire_01106,-123.12887,39.22431,2019-09-27,2019-10-26
fire_01107,-122.11092,37.97911,2019-09-27,2019-10-26
fire_01108,-118.478717,34.098191,2019-09-28,2019-10-27
fire_01109,-118.803389,34.282179,2019-09-30,2019-10-29
fire_01110,-117.4625,34.01778,2019-10-01,2019-10-30
fire_01111,-117.414111,33.985972,2019-10-01,2019-10-30
fire_01112,-116.834583,32.564583,2019-10-01,2019-10-30
fire_01113,-117.285,34.183,2019-10-01,2019-10-30
fire_01114,-118.997115,34.302212,2019-10-01,2019-10-30
fire_01115,-117.461363,33.849906,2019-10-02,2019-10-31
fire_01116,-122.637837,40.036379,2019-10-04,2019-11-02
fire_01117,-122.496548,39.100408,2019-10-06,2019-11-04
fire_01118,-121.325842,38.838992,2019-10-26,2019-11-24
fire_01119,-119.785,34.5025,2019-10-26,2019-11-24
fire_01120,-123.6378411,40.511092,2020-01-16,2020-02-14
fire_01121,-120.3291855,39.6923001,2020-01-18,2020-02-16
fire_01122,-122.84722222,40.33583333,2020-01-24,2020-02-22
fire_01123,-120.49392,40.62155,2020-01-24,2020-02-22
fire_01124,-122.94111111,39.75638899,2020-01-26,2020-02-24
fire_01125,-122.384532,39.774968,2020-02-01,2020-03-01
fire_01126,-117.51793,33.96957,2020-02-02,2020-03-02
fire_01127,-117.40906,33.65263,2020-02-05,2020-03-05
fire_01128,-115.5865,32.93432,2020-03-05,2020-04-03
fire_01129,-122.43905,40.09554,2020-03-24,2020-04-22
fire_01130,-122.97693,40.63442,2020-03-26,2020-04-24
fire_01131,-121.595225,37.82066,2020-03-28,2020-04-26
fire_01132,-120.106407,36.075003,2020-04-03,2020-05-02
fire_01133,-120.29379,34.47438,2020-04-07,2020-05-06
fire_01134,-121.47273,39.42208,2020-04-08,2020-05-07
fire_01135,-117.024114,33.861054,2020-04-18,2020-05-17
fire_01136,-119.982359,37.11715,2020-04-21,2020-05-20
fire_01137,-122.403634,38.697834,2020-04-22,2020-05-21
fire_01138,-120.70524,35.34237,2020-04-27,2020-05-26
fire_01139,-117.34934,33.83167,2020-04-28,2020-05-27
fire_01140,-119.74577,34.01389,2020-05-01,2020-05-30
fire_01141,-119.93221,37.11806,2020-05-02,2020-05-31
fire_01142,-121.390862,38.824371,2020-05-02,2020-05-31
fire_01143,-123.48018,39.1296,2020-05-02,2020-05-31
fire_01144,-120.288882,40.809323,2020-05-03,2020-06-01
fire_01145,-116.524014,33.782532,2020-05-03,2020-06-01
fire_01146,-122.042199,38.232281,2020-05-04,2020-06-02
fire_01147,-121.726223,37.329163,2020-05-05,2020-06-03
fire_01148,-122.097933,40.837885,2020-05-05,2020-06-03
fire_01149,-121.851895,37.229703,2020-05-05,2020-06-03
fire_01150,-121.340239,38.98487,2020-05-06,2020-06-04
fire_01151,-122.549816,38.224849,2020-05-06,2020-06-04
fire_01152,-122.156313,38.196893,2020-05-06,2020-06-04
fire_01153,-122.536406,38.216134,2020-05-07,2020-06-05
fire_01154,-122.038208,38.470809,2020-05-07,2020-06-05
fire_01155,-122.002811,37.994368,2020-05-07,2020-06-05
fire_01156,-121.0781,36.2644,2020-05-08,2020-06-06
fire_01157,-120.215454,37.61955,2020-05-08,2020-06-06
fire_01158,-121.16483,37.463636,2020-05-09,2020-06-07
fire_01159,-117.37581,33.638067,2020-05-09,2020-06-07
fire_01160,-120.81509,35.94979,2020-05-09,2020-06-07
fire_01161,-117.46036,33.82925,2020-05-09,2020-06-07
fire_01162,-116.89655,33.78275,2020-05-09,2020-06-07
fire_01163,-120.988571,38.827755,2020-05-10,2020-06-08
fire_01164,-123.21318,38.89695,2020-05-10,2020-06-08
fire_01165,-117.47166,33.37579,2020-05-10,2020-06-08
fire_01166,-119.17808,34.29475,2020-05-11,2020-06-09
fire_01167,-120.00521,35.35146,2020-05-11,2020-06-09
fire_01168,-118.77347,34.46182,2020-05-11,2020-06-09
fire_01169,-116.7862,32.73044,2020-05-12,2020-06-10
fire_01170,-116.690712,32.580882,2020-05-12,2020-06-10
fire_01171,-121.378879,38.733421,2020-05-12,2020-06-10
fire_01172,-121.201927,38.520981,2020-05-13,2020-06-11
fire_01173,-119.36572,36.82276,2020-05-13,2020-06-11
fire_01174,-120.08522,37.40827,2020-05-14,2020-06-12
fire_01175,-117.461925,33.776033,2020-05-14,2020-06-12
fire_01176,-120.28867,34.63309,2020-05-15,2020-06-13
fire_01177,-120.69959,35.17977,2020-05-16,2020-06-14
fire_01178,-120.92925,36.3011,2020-05-17,2020-06-15
fire_01179,-120.56823,35.40953,2020-05-17,2020-06-15
fire_01180,-120.72958,38.07741,2020-05-17,2020-06-15
fire_01181,-121.60037,39.52408,2020-05-18,2020-06-16
fire_01182,-121.20828,38.23432,2020-05-18,2020-06-16
fire_01183,-122.205628,40.000132,2020-05-18,2020-06-16
fire_01184,-121.42113,35.9497,2020-05-18,2020-06-16
fire_01185,-118.6894,35.27678,2020-05-18,2020-06-16
fire_01186,-121.33956,38.89178,2020-05-19,2020-06-17
fire_01187,-118.845123,36.37085,2020-05-19,2020-06-17
fire_01188,-121.45372,39.37577,2020-05-19,2020-06-17
fire_01189,-118.8613,35.89133,2020-05-20,2020-06-18
fire_01190,-121.53976,39.36894,2020-05-21,2020-06-19
fire_01191,-120.54161,41.5017,2020-05-21,2020-06-19
fire_01192,-120.20316,38.08264,2020-05-22,2020-06-20
fire_01193,-121.08753,35.90835,2020-05-22,2020-06-20
fire_01194,-121.57407,36.69845,2020-05-22,2020-06-20
fire_01195,-119.19677,36.5537,2020-05-23,2020-06-21
fire_01196,-120.87858,35.9789,2020-05-23,2020-06-21
fire_01197,-120.68326,35.62906,2020-05-23,2020-06-21
fire_01198,-119.33439,36.97511,2020-05-24,2020-06-22
fire_01199,-120.28147,40.43203,2020-05-24,2020-06-22
fire_01200,-120.04635,40.44793,2020-05-25,2020-06-23
fire_01201,-115.96594,33.27665,2020-05-25,2020-06-23
fire_01202,-121.18355,37.46265,2020-05-26,2020-06-24
fire_01203,-119.88048,35.30742,2020-05-26,2020-06-24
fire_01204,-119.00289,38.22554,2020-05-27,2020-06-25
fire_01205,-116.750925,33.565093,2020-05-27,2020-06-25
fire_01206,-119.81098,39.32596,2020-05-28,2020-06-26
fire_01207,-121.21912,37.06641,2020-05-29,2020-06-27
fire_01208,-120.96759,35.69993,2020-05-29,2020-06-27
fire_01209,-121.2199939,41.0336731,2020-05-30,2020-06-28
fire_01210,-121.4319,39.3784,2020-05-31,2020-06-29
fire_01211,-123.437051,40.791509,2020-05-31,2020-06-29
fire_01212,-118.702732,35.310132,2020-06-01,2020-06-30
fire_01213,-118.324601,34.542742,2020-06-01,2020-06-30
fire_01214,-119.9252132,36.9678542,2020-06-02,2020-07-01
fire_01215,-120.053275,35.393889,2020-06-03,2020-07-02
fire_01216,-117.124353,34.182436,2020-06-03,2020-07-02
fire_01217,-121.876277,37.536015,2020-06-04,2020-07-03
fire_01218,-120.00485,35.351065,2020-06-05,2020-07-04
fire_01219,-121.567505,37.166733,2020-06-04,2020-07-03
fire_01220,-121.086625,37.091637,2020-06-05,2020-07-04
fire_01221,-119.116536,36.750186,2020-06-05,2020-07-04
fire_01222,-121.501532,37.034839,2020-06-05,2020-07-04
fire_01223,-118.328877,34.467915,2020-06-05,2020-07-04
fire_01224,-122.25471,38.02996,2020-06-06,2020-07-05
fire_01225,-121.53524,37.71984,2020-06-06,2020-07-05
fire_01226,-122.12447,38.21614,2020-06-06,2020-07-05
fire_01227,-120.941267,38.58488,2020-06-07,2020-07-06
fire_01228,-122.65813,39.35498,2020-06-07,2020-07-06
fire_01229,-116.7464168,33.551838,2020-06-09,2020-07-08
fire_01230,-121.79349,37.37731,2020-06-11,2020-07-10
fire_01231,-119.50307,37.1487,2020-06-11,2020-07-10
fire_01232,-117.108421,33.623968,2020-06-13,2020-07-12
fire_01233,-121.37994,39.43227,2020-06-13,2020-07-12
fire_01234,-116.83552,33.48429,2020-06-13,2020-07-12
fire_01235,-120.52193,36.09493,2020-06-13,2020-07-12
fire_01236,-121.04401,36.653,2020-06-15,2020-07-14
fire_01237,-119.95807,37.42319,2020-06-15,2020-07-14
fire_01238,-121.33589,39.10112,2020-06-15,2020-07-14
fire_01239,-121.59374,37.64044,2020-06-16,2020-07-15
fire_01240,-116.97557,34.39464,2020-06-17,2020-07-16
fire_01241,-122.69296,41.79319,2020-06-18,2020-07-17
fire_01242,-120.86375,40.420886,2020-06-18,2020-07-17
fire_01243,-122.792645,40.462621,2020-06-19,2020-07-18
fire_01244,-120.923293,41.11037,2020-06-20,2020-07-19
fire_01245,-123.6986222,41.1849445,2020-06-20,2020-07-19
fire_01246,-121.604579,39.506597,2020-06-20,2020-07-19
fire_01247,-121.620238,37.977309,2020-06-20,2020-07-19
fire_01248,-117.192142,34.135626,2020-06-20,2020-07-19
fire_01249,-119.932391,37.118075,2020-06-20,2020-07-19
fire_01250,-118.711135,37.518879,2020-06-21,2020-07-20
fire_01251,-121.477,41.699,2020-06-24,2020-07-23
fire_01252,-117.033124,33.93327,2020-06-24,2020-07-23
fire_01253,-122.359663,39.013591,2020-06-24,2020-07-23
fire_01254,-117.429598,34.028116,2020-06-25,2020-07-24
fire_01255,-121.044895,38.420382,2020-06-26,2020-07-25
fire_01256,-121.101634,37.083806,2020-06-27,2020-07-26
fire_01257,-118.72004,34.75844,2020-06-27,2020-07-26
fire_01258,-124.19954,40.78804,2020-06-27,2020-07-26
fire_01259,-116.77048,32.62212,2020-06-28,2020-07-27
fire_01260,-120.00521,35.35146,2020-06-28,2020-07-27
fire_01261,-117.45479,34.25143,2020-06-29,2020-07-28
