County,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
Fresno,3/25/2010,0.16,0.0,561.0,9.1,65.1,46.9,85.0,8.4,201.8,54.8
Fresno,3/26/2010,0.16,0.0,543.0,8.2,65.6,36.5,88.0,6.7,160.3,54.7
Fresno,3/27/2010,0.17,0.0,544.0,7.3,72.9,35.0,84.0,3.6,87.4,54.2
Fresno,3/28/2010,0.2,0.0,533.0,7.2,79.9,38.5,79.0,5.0,120.5,54.2
Fresno,3/29/2010,0.18,0.0,533.0,8.1,76.0,44.0,78.0,4.8,114.3,54.7
Fresno,3/30/2010,0.13,0.0,350.0,9.9,66.7,49.7,83.0,7.1,170.5,55.2
Fresno,3/31/2010,0.14,0.04,462.0,7.6,61.3,45.3,88.0,4.9,118.1,55.3
Fresno,4/1/2010,0.15,0.0,488.0,7.4,61.8,42.7,80.0,8.4,201.4,55.2
Fresno,4/2/2010,0.13,0.0,441.0,7.6,65.7,34.3,86.0,3.8,92.3,55.1
Fresno,4/3/2010,0.14,0.0,447.0,7.6,62.3,37.4,91.0,7.8,186.9,55.2
Fresno,4/4/2010,0.05,0.07,150.0,8.2,57.7,32.3,86.0,6.9,164.9,54.1
Fresno,4/5/2010,0.1,0.41,390.0,9.4,59.5,41.5,94.0,5.5,132.0,54.1
Fresno,4/6/2010,0.18,0.0,603.0,8.3,63.4,37.5,94.0,7.4,178.7,54.5
Fresno,4/7/2010,0.18,0.0,609.0,8.5,74.9,40.1,85.0,3.3,79.5,55.0
Fresno,4/8/2010,0.2,0.0,604.0,10.0,77.3,39.1,89.0,4.8,115.8,55.8
Fresno,4/9/2010,0.22,0.0,605.0,8.8,72.1,48.8,74.0,9.1,217.9,56.8
Fresno,4/10/2010,0.25,0.0,544.0,8.3,65.2,51.9,65.0,14.0,336.4,56.5
Fresno,4/11/2010,0.11,0.31,210.0,9.0,67.0,44.1,94.0,12.0,289.0,55.8
Fresno,4/12/2010,0.15,0.08,466.0,10.2,62.0,42.9,96.0,9.1,218.0,55.1
Fresno,4/13/2010,0.14,0.01,516.0,9.5,63.9,36.9,99.0,3.6,87.2,55.4
Fresno,4/14/2010,0.18,0.0,581.0,9.4,70.6,39.1,92.0,6.1,147.1,55.7
Fresno,4/15/2010,0.18,0.0,576.0,9.5,71.9,40.9,88.0,5.2,125.2,56.5
Fresno,4/16/2010,0.21,0.0,614.0,9.8,73.4,43.9,87.0,5.6,135.6,57.0
Fresno,4/17/2010,0.22,0.0,633.0,10.4,75.1,46.5,84.0,6.9,165.6,57.6
Fresno,4/18/2010,0.2,0.0,598.0,10.3,79.5,43.7,86.0,3.6,86.7,58.0
Fresno,4/19/2010,0.25,0.0,620.0,9.9,81.3,47.8,81.0,6.8,162.9,58.9
Fresno,4/20/2010,0.06,1.18,199.0,10.5,61.8,43.7,94.0,6.9,166.5,58.8
Fresno,4/21/2010,0.04,0.84,206.0,9.3,54.4,40.1,97.0,4.4,106.2,57.3
Fresno,4/22/2010,0.06,0.02,258.0,10.1,56.1,43.3,95.0,3.6,86.6,56.6
Fresno,4/23/2010,0.18,0.01,624.0,11.3,68.6,39.3,98.0,3.2,75.7,56.9
Fresno,4/24/2010,0.2,0.0,633.0,12.9,77.3,45.8,96.0,4.0,95.1,58.3
Fresno,4/25/2010,0.25,0.0,645.0,11.1,79.6,46.8,91.0,6.6,157.8,59.2
Fresno,4/26/2010,0.23,0.0,639.0,10.6,84.4,48.1,86.0,3.7,89.8,59.8
Fresno,4/27/2010,0.18,0.0,390.0,11.0,75.7,53.2,79.0,9.2,219.6,60.3
Fresno,4/28/2010,0.16,0.0,462.0,8.5,64.4,44.5,78.0,7.9,190.6,60.1
Fresno,4/29/2010,0.23,0.0,620.0,6.8,65.0,37.2,84.0,8.7,209.7,58.9
Fresno,4/30/2010,0.25,0.0,672.0,7.1,68.7,39.8,83.0,9.4,225.4,58.1
Fresno,5/1/2010,0.25,0.0,664.0,8.5,76.0,39.8,79.0,7.0,168.3,57.8
Fresno,5/2/2010,0.3,0.0,681.0,7.8,78.8,46.3,84.0,8.9,213.5,58.2
Fresno,5/3/2010,0.25,0.0,595.0,9.5,86.5,56.1,66.0,4.8,114.1,59.4
Fresno,5/4/2010,0.32,0.0,688.0,7.8,80.1,52.3,73.0,10.6,253.3,59.5
Fresno,5/5/2010,0.3,0.0,682.0,6.3,77.1,44.0,63.0,9.1,219.3,59.3
Fresno,5/6/2010,0.33,0.0,691.0,5.0,72.7,50.4,38.0,12.3,294.3,59.3
Fresno,5/7/2010,0.28,0.0,700.0,5.7,80.1,39.0,62.0,6.3,150.1,58.9
Fresno,5/8/2010,0.27,0.0,682.0,8.3,78.3,46.4,66.0,7.7,184.0,59.5
Fresno,5/9/2010,0.16,0.01,462.0,9.3,67.3,44.3,85.0,7.8,188.1,60.1
Fresno,5/10/2010,0.2,0.0,556.0,8.5,71.0,39.2,87.0,7.2,173.4,59.4
Fresno,5/11/2010,0.23,0.0,677.0,7.6,67.4,37.9,88.0,7.5,180.6,59.3
Fresno,5/12/2010,0.25,0.0,660.0,8.8,78.5,41.4,77.0,5.4,129.3,59.2
Fresno,5/13/2010,0.25,0.0,678.0,9.4,82.0,45.2,76.0,4.1,98.2,60.0
Fresno,5/14/2010,0.26,0.0,671.0,9.5,86.0,48.9,72.0,4.4,105.2,61.1
Fresno,5/15/2010,0.29,0.0,687.0,10.6,89.0,52.9,71.0,7.0,167.3,62.3
Fresno,5/16/2010,0.26,0.0,595.0,10.5,89.1,56.0,65.0,5.7,137.3,63.1
Fresno,5/17/2010,0.1,0.02,269.0,11.2,66.3,54.3,79.0,6.4,154.5,62.9
Fresno,5/18/2010,0.17,0.03,513.0,12.9,76.3,55.3,93.0,4.4,104.9,62.5
Fresno,5/19/2010,0.26,0.0,645.0,11.8,82.7,50.5,82.0,7.8,186.5,63.4
Fresno,5/20/2010,0.32,0.0,706.0,8.1,77.3,53.3,80.0,12.4,296.9,63.7
Fresno,5/21/2010,0.29,0.0,697.0,7.3,74.4,44.3,67.0,10.0,239.5,62.6
Fresno,5/22/2010,0.26,0.0,680.0,6.2,68.0,41.5,68.0,10.5,251.3,62.4
Fresno,5/23/2010,0.29,0.0,689.0,6.0,72.2,46.3,59.0,9.6,231.6,62.1
Fresno,5/24/2010,0.22,0.0,664.0,7.3,73.0,39.9,69.0,4.2,100.3,61.6
Fresno,5/25/2010,0.2,0.01,534.0,10.0,77.1,43.7,91.0,5.6,134.5,61.9
Fresno,5/26/2010,0.22,0.0,599.0,11.0,75.8,51.0,91.0,6.6,159.2,62.6
Fresno,5/27/2010,0.25,0.45,700.0,9.6,73.8,45.6,84.0,7.6,183.6,62.9
Fresno,5/28/2010,0.29,0.0,723.0,8.4,71.7,45.4,84.0,11.0,264.5,62.9
Fresno,5/29/2010,0.3,0.0,724.0,8.6,80.5,49.0,67.0,8.9,213.2,63.0
Fresno,5/30/2010,0.29,0.0,702.0,8.4,88.6,47.1,64.0,5.2,124.7,63.2
Fresno,5/31/2010,0.29,0.0,615.0,9.6,89.1,53.5,60.0,7.4,177.3,64.1
Fresno,6/1/2010,0.29,0.0,667.0,12.3,83.4,58.5,79.0,8.4,202.4,64.9
Fresno,6/2/2010,0.29,0.26,652.0,13.4,87.3,54.2,73.0,8.2,197.1,65.8
Fresno,6/3/2010,0.3,0.0,666.0,15.7,89.4,58.4,80.0,8.2,196.7,67.1
Fresno,6/4/2010,0.34,0.0,686.0,13.8,90.8,62.7,73.0,10.1,242.7,67.7
Fresno,6/5/2010,0.33,0.0,688.0,16.5,94.2,64.1,82.0,9.9,237.1,68.0
Fresno,6/6/2010,0.34,0.0,694.0,15.8,94.8,63.9,73.0,9.6,230.8,68.5
