County,None,D0,D1,D2,D3,D4,Date
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-06-02
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-05-26
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-05-19
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-05-12
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-05-05
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-04-28
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-04-21
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-04-14
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-04-07
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-03-31
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-03-24
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-03-17
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-03-10
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-03-03
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-02-24
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-02-17
santa clara ,0.0,100.0,100.0,100.0,88.61,24.67,2015-02-10
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2015-02-03
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2015-01-27
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2015-01-20
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2015-01-13
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2015-01-06
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2014-12-30
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2014-12-23
santa clara ,0.0,100.0,100.0,100.0,100.0,24.67,2014-12-16
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-12-09
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-12-02
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-25
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-18
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-11
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-04
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-28
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-21
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-14
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-07
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-30
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-23
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-16
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-09
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-02
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-26
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-19
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-12
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-05
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-29
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-22
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-15
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-08
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-01
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-24
santa clara ,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-17
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-06-10
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-06-03
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-05-27
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-05-20
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-05-13
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-05-06
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-04-29
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-04-22
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-04-15
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-04-08
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-04-01
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-03-25
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-03-18
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-03-11
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-03-04
santa clara ,0.0,100.0,100.0,100.0,100.0,99.99,2014-02-25
santa clara ,0.0,100.0,100.0,100.0,100.0,19.03,2014-02-18
santa clara ,0.0,100.0,100.0,100.0,100.0,18.12,2014-02-11
santa clara ,0.0,100.0,100.0,100.0,100.0,18.12,2014-02-04
santa clara ,0.0,100.0,100.0,100.0,100.0,18.12,2014-01-28
santa clara ,0.0,100.0,100.0,100.0,100.0,0.0,2014-01-21
santa clara ,0.0,100.0,100.0,100.0,100.0,0.0,2014-01-14
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2014-01-07
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-12-31
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-12-24
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-12-17
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-12-10
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-12-03
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-11-26
santa clara ,0.0,100.0,100.0,100.0,1.22,0.0,2013-11-19
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-11-12
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-11-05
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-10-29
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-10-22
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-10-15
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-10-08
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-10-01
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-09-24
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-09-17
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-09-10
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-09-03
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-08-27
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-08-20
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-08-13
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-08-06
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-30
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-23
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-16
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-09
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-02
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2013-06-25
santa clara ,0.0,100.0,100.0,1.16,0.0,0.0,2013-06-18
santa clara ,0.0,100.0,100.0,1.16,0.0,0.0,2013-06-11
santa clara ,0.0,100.0,100.0,2.28,0.0,0.0,2013-06-04
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2013-05-28
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2013-05-21
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2013-05-14
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2013-05-07
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-04-30
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-04-23
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-04-16
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-04-09
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-04-02
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-03-26
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-03-19
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-03-12
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-03-05
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2013-02-26
santa clara ,3.26,96.74,0.0,0.0,0.0,0.0,2013-02-19
santa clara ,99.37,0.63,0.0,0.0,0.0,0.0,2013-02-12
santa clara ,99.46,0.54,0.0,0.0,0.0,0.0,2013-02-05
santa clara ,99.46,0.54,0.0,0.0,0.0,0.0,2013-01-29
santa clara ,99.46,0.54,0.0,0.0,0.0,0.0,2013-01-22
santa clara ,99.46,0.54,0.0,0.0,0.0,0.0,2013-01-15
santa clara ,62.8,37.2,0.27,0.0,0.0,0.0,2013-01-08
santa clara ,63.32,36.68,0.32,0.0,0.0,0.0,2013-01-01
santa clara ,63.32,36.68,0.32,0.0,0.0,0.0,2012-12-25
santa clara ,63.32,36.68,0.32,0.0,0.0,0.0,2012-12-18
santa clara ,63.32,36.68,0.32,0.0,0.0,0.0,2012-12-11
santa clara ,0.0,100.0,9.04,0.0,0.0,0.0,2012-12-04
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-27
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-20
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-13
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-06
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-30
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-23
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-16
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-09
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-02
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-25
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-18
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-11
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-04
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-28
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-21
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-14
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-07
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-07-31
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-07-24
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-07-17
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-07-10
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-07-03
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-26
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-19
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-12
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-05
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-29
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-22
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-15
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-08
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-01
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-04-24
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-04-17
santa clara ,0.0,100.0,100.0,76.64,0.0,0.0,2012-04-10
santa clara ,0.0,100.0,100.0,76.64,0.0,0.0,2012-04-03
santa clara ,0.0,100.0,100.0,76.64,0.0,0.0,2012-03-27
santa clara ,0.0,100.0,100.0,76.64,0.0,0.0,2012-03-20
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2012-03-13
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-03-06
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-28
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-21
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-14
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-07
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-01-31
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-01-24
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-01-17
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-01-10
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2012-01-03
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2011-12-27
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-20
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-13
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-06
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-29
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-22
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-15
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-08
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-01
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-25
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-18
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-11
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-04
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-27
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-20
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-13
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-06
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-30
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-23
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-16
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-09
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-02
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-26
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-19
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-12
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-05
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-28
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-21
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-14
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-07
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-31
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-24
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-17
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-10
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-03
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-26
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-19
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-12
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-05
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-29
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-22
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-15
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-08
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-01
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-22
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-15
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-08
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-01
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-25
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-18
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-11
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-04
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-28
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-21
santa clara ,98.71,1.29,0.0,0.0,0.0,0.0,2010-12-14
santa clara ,98.71,1.29,0.0,0.0,0.0,0.0,2010-12-07
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-30
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-23
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-16
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-09
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-02
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-26
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-19
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-12
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-05
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-28
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-21
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-14
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-07
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-31
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-24
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-17
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-10
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-03
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-27
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-20
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-13
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-06
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-29
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-22
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-15
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-08
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-01
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-25
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-18
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-11
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-04
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-27
santa clara ,96.15,3.85,0.0,0.0,0.0,0.0,2010-04-20
santa clara ,96.15,3.85,0.0,0.0,0.0,0.0,2010-04-13
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-04-06
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-03-30
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-03-23
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-03-16
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-03-09
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-03-02
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-02-23
santa clara ,70.02,29.98,0.0,0.0,0.0,0.0,2010-02-16
santa clara ,69.93,30.07,0.0,0.0,0.0,0.0,2010-02-09
santa clara ,69.93,30.07,0.0,0.0,0.0,0.0,2010-02-02
santa clara ,69.84,30.16,0.0,0.0,0.0,0.0,2010-01-26
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2010-01-19
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2010-01-12
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2010-01-05
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-12-29
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-12-22
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-12-15
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-12-08
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-12-01
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-11-24
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-11-17
santa clara ,0.0,100.0,30.17,0.0,0.0,0.0,2009-11-10
santa clara ,0.0,100.0,27.98,0.0,0.0,0.0,2009-11-03
santa clara ,0.0,100.0,27.98,0.0,0.0,0.0,2009-10-27
santa clara ,0.0,100.0,27.98,0.0,0.0,0.0,2009-10-20
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-10-13
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-10-06
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-09-29
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-09-22
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-09-15
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-09-08
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-09-01
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-08-25
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-08-18
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-08-11
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-08-04
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-07-28
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-07-21
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-07-14
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-07-07
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-06-30
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-06-23
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-06-16
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-06-09
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-06-02
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-05-26
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-05-19
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-05-12
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-05-05
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-04-28
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-04-21
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-04-14
santa clara ,0.0,100.0,100.0,33.83,0.0,0.0,2009-04-07
santa clara ,0.0,100.0,100.0,5.71,0.0,0.0,2009-03-31
santa clara ,0.0,100.0,100.0,5.71,0.0,0.0,2009-03-24
santa clara ,0.0,100.0,100.0,5.71,0.0,0.0,2009-03-17
santa clara ,0.0,100.0,100.0,5.71,0.0,0.0,2009-03-10
santa clara ,0.0,100.0,100.0,55.39,0.0,0.0,2009-03-03
santa clara ,0.0,100.0,100.0,55.39,0.0,0.0,2009-02-24
santa clara ,0.0,100.0,100.0,55.39,0.0,0.0,2009-02-17
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-10
santa clara ,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-03
santa clara ,0.0,100.0,100.0,56.06,0.0,0.0,2009-01-27
santa clara ,0.0,100.0,100.0,56.06,0.0,0.0,2009-01-20
santa clara ,0.0,100.0,100.0,56.06,0.0,0.0,2009-01-13
santa clara ,0.0,100.0,100.0,47.36,0.0,0.0,2009-01-06
santa clara ,0.0,100.0,100.0,47.36,0.0,0.0,2008-12-30
santa clara ,0.0,100.0,100.0,47.36,0.0,0.0,2008-12-23
santa clara ,0.0,100.0,100.0,47.36,0.0,0.0,2008-12-16
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-12-09
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-12-02
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-11-25
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-11-18
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-11-11
santa clara ,0.0,100.0,86.69,47.36,0.0,0.0,2008-11-04
santa clara ,0.0,100.0,100.0,63.19,0.0,0.0,2008-10-28
santa clara ,0.0,100.0,100.0,63.47,0.0,0.0,2008-10-21
santa clara ,0.0,100.0,100.0,62.44,0.0,0.0,2008-10-14
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-10-07
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-09-30
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-09-23
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-09-16
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-09-09
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-09-02
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-08-26
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-08-19
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-08-12
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-08-05
santa clara ,0.0,100.0,100.0,62.49,0.0,0.0,2008-07-29
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-22
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-15
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-08
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-07-01
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-24
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-17
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-10
santa clara ,0.0,100.0,100.0,0.0,0.0,0.0,2008-06-03
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-27
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-20
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-13
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2008-05-06
santa clara ,0.0,100.0,0.0,0.0,0.0,0.0,2008-04-29
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-22
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-15
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-08
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-04-01
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-25
santa clara ,100.0,0.0,0.0,0.0,0.0,0.0,2008-03-18
